Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
43,Keith Mitchell,1998-01-28,Boston Red Sox,PIT,28,0.0,3,105,209,34,54,8,23,3,27,.258,.345,.388,.732,,,,,,,,,,,,,mitchke02
44,Howard Battle,1998-01-27,Chicago White Sox,LAD,26,-0.1,2,14,20,3,3,0,0,1,4,.150,.292,.150,.442,,,,,,,,,,,,,battlho01
45,Mike Munoz,1998-01-27,Colorado Rockies,COL,32,0.0,9,271,5,1,1,0,1,0,3,.200,.500,.400,.900,14,16,5.24,1.611,350,0,7,266.1,292,26,137,188,munozmi01
46,Matt Ruebel,1998-01-27,,PIT,28,-0.7,2,69,20,0,3,0,0,0,1,.150,.190,.150,.340,4,3,5.49,1.591,70,7,1,121.1,141,15,52,72,ruebema01
47,Dave Silvestri,1998-01-27,,TEX,30,-1.0,6,170,311,42,66,6,35,4,56,.212,.331,.325,.655,,,,,,,,,,,,,silveda01
48,Jerome Walton,1998-01-27,,BAL,32,2.3,9,586,1539,237,412,25,129,58,136,.268,.332,.375,.707,,,,,,,,,,,,,waltoje01
49,Damon Mashore,1998-01-26,Anaheim Angels,OAK,28,0.5,2,142,384,75,97,6,30,9,66,.253,.369,.359,.728,,,,,,,,,,,,,mashoda01
50,Olmedo Saenz,1998-01-25,Chicago White Sox,CHW,27,,1,5,14,2,2,0,0,0,0,.143,.143,.286,.429,,,,,,,,,,,,,saenzol01
51,Tommy Greene,1998-01-23,Atlanta Braves,HOU,31,-1.2,8,122,213,20,47,4,19,0,12,.221,.261,.310,.571,38,25,4.14,1.325,119,97,0,628.0,591,62,241,461,greento01
52,Yorkis Perez,1998-01-23,Philadelphia Phillies,NYM,30,-1.1,5,189,6,0,0,0,0,0,0,.000,.000,.000,.000,9,11,4.86,1.453,189,0,1,148.0,136,14,79,145,perezyo01
53,Bryan Eversgerd,1998-01-22,St. Louis Cardinals,TEX,29,-0.5,3,66,7,0,0,0,0,0,0,.000,.000,.000,.000,2,5,4.90,1.489,68,1,0,90.0,102,10,32,57,eversbr01
54,Rickey Henderson HOF,1998-01-22,Oakland Athletics,ANA,39,6.4,19,2460,8931,1913,2550,252,921,1231,1772,.286,.406,.431,.837,,,,,,,,,,,,,henderi01
55,Pat Rapp,1998-01-22,Kansas City Royals,SFG,30,2.5,6,128,235,10,29,1,13,0,1,.123,.127,.153,.280,38,47,4.31,1.544,128,123,0,708.2,741,58,353,415,rapppa01
56,Rey Sanchez,1998-01-22,San Francisco Giants,NYY,30,1.4,7,632,1973,206,524,7,139,22,101,.266,.306,.330,.636,,,,,,,,,,,,,sanchre01
57,Gary Thurman,1998-01-22,Anaheim Angels,MON,33,-0.2,9,424,798,121,194,2,64,65,61,.243,.297,.299,.597,,,,,,,,,,,,,thurmga01
58,Alex Diaz,1998-01-21,San Francisco Giants,TEX,29,-0.8,6,302,704,94,176,7,63,38,30,.250,.283,.338,.621,,,,,,,,,,,,,diazal01
59,Pete Harnisch,1998-01-21,Cincinnati Reds,MIL,31,-0.2,10,174,327,25,38,0,15,0,10,.116,.144,.153,.297,72,77,3.88,1.304,227,224,0,1385.1,1275,142,532,1003,harnipe01
60,Tim Hyers,1998-01-21,,DET,26,-0.7,3,75,149,14,32,0,7,3,13,.215,.278,.242,.519,,,,,,,,,,,,,hyersti01
61,Phil Plantier,1998-01-20,Toronto Blue Jays,STL,29,-1.1,8,610,1883,260,457,91,292,13,237,.243,.332,.439,.770,,,,,,,,,,,,,plantph01
62,Lee Smith HOF,1998-01-20,Kansas City Royals,MON,40,1.7,18,770,64,2,3,1,2,0,3,.047,.090,.094,.183,71,92,3.03,1.256,1022,6,478,1289.1,1133,89,486,1251,smithle02
63,Jesus Tavarez,1998-01-20,Baltimore Orioles,BOS,27,1.0,4,220,412,61,99,2,32,13,28,.240,.289,.299,.587,,,,,,,,,,,,,tavarje01
64,Rich Robertson,1998-01-19,Anaheim Angels,MIN,29,1.8,5,20,9,0,2,0,0,0,0,.222,.222,.222,.444,17,30,5.25,1.660,109,61,0,409.2,449,47,231,234,roberri02
65,Bobby Witt,1998-01-19,Texas Rangers,TEX,34,6.0,12,30,39,2,4,1,4,0,1,.103,.122,.231,.353,124,131,4.63,1.546,346,338,0,2109.1,2066,198,1195,1737,wittbo01
66,Rod Beck,1998-01-15,Chicago Cubs,SFG,29,0.8,7,411,17,0,4,0,1,0,0,.235,.235,.235,.471,21,28,2.97,1.073,416,0,199,463.0,404,52,93,393,beckro01
67,Tim Raines HOF,1998-01-15,New York Yankees,NYY,38,4.0,19,2186,8238,1475,2439,159,900,795,1209,.296,.386,.430,.815,,,,,,,,,,,,,raineti01
68,Bob Hamelin,1998-01-14,Milwaukee Brewers,DET,30,0.6,5,388,1126,164,281,60,187,11,190,.250,.359,.472,.831,,,,,,,,,,,,,hamelbo01
69,Orlando Merced,1998-01-14,Minnesota Twins,TOR,31,8.6,8,874,2981,441,837,74,434,42,386,.281,.363,.426,.789,,,,,,,,,,,,,merceor01
70,Pete Walker,1998-01-14,Boston Red Sox,BOS,29,0.1,2,14,0,0,0,0,0,0,0,,,,,1,0,4.42,1.745,14,0,0,18.1,24,3,8,6,walkepe01
71,Sean Berry,1998-01-13,Houston Astros,HOU,32,3.7,8,619,1805,235,497,65,292,44,154,.275,.336,.460,.796,,,,,,,,,,,,,berryse01
72,Lou Frazier,1998-01-13,Chicago White Sox,BAL,33,-0.6,4,302,541,82,138,1,46,54,57,.255,.332,.301,.633,,,,,,,,,,,,,frazilo01
73,Ray Holbert,1998-01-13,Atlanta Braves,DET,27,-0.4,2,68,78,12,14,2,5,4,8,.179,.273,.308,.580,,,,,,,,,,,,,holbera01
74,Ron Karkovice,1998-01-13,Cleveland Indians,CHW,34,2.2,12,939,2597,336,574,96,335,24,233,.221,.289,.383,.672,,,,,,,,,,,,,karkoro01
75,Eddie Williams,1998-01-13,San Diego Padres,PIT,33,-1.9,9,378,1117,145,284,39,147,2,99,.254,.322,.405,.727,,,,,,,,,,,,,willied01
76,Jeff Darwin,1998-01-12,San Francisco Giants,CHW,28,0.7,3,2,0,0,0,0,0,0,0,,,,,0,2,4.47,1.428,38,0,0,48.1,50,7,19,25,darwije01
77,Mark Gubicza,1998-01-12,Los Angeles Dodgers,ANA,35,5.2,14,0,0,0,0,0,0,0,0,,,,,132,136,3.96,1.361,384,329,2,2223.1,2239,155,786,1371,gubicma01
78,Dean Hartgraves,1998-01-12,San Francisco Giants,ATL,31,0.5,2,79,3,0,0,0,0,0,0,.000,.000,.000,.000,3,0,4.01,1.392,79,0,0,74.0,64,6,39,54,hartgde01
79,Richie Lewis,1998-01-12,Philadelphia Phillies,CIN,32,1.3,6,128,10,1,2,0,1,0,2,.200,.333,.200,.533,14,15,4.71,1.611,215,3,2,288.2,279,43,186,240,lewisri01
80,Roberto Mejia,1998-01-12,St. Louis Cardinals,STL,26,-1.3,4,133,411,47,90,10,40,7,28,.219,.270,.380,.649,,,,,,,,,,,,,mejiaro02
81,Henry Mercedes,1998-01-12,San Francisco Giants,TEX,28,0.0,5,79,146,18,36,0,17,1,16,.247,.325,.315,.640,,,,,,,,,,,,,mercehe01
82,Mike Robertson,1998-01-12,,PHI,27,-0.4,2,28,45,3,9,0,4,1,0,.200,.250,.311,.561,,,,,,,,,,,,,robermi01
83,Pete Rose,1998-01-12,Cincinnati Reds,CIN,28,-0.3,1,11,14,2,2,0,0,0,2,.143,.250,.143,.393,,,,,,,,,,,,,rosepe02
84,Mark Davis,1998-01-11,,MIL,37,-0.1,15,511,167,16,26,1,9,1,8,.156,.194,.240,.434,51,84,4.17,1.399,624,85,96,1145.0,1068,129,534,1007,davisma01
85,William VanLandingham,1998-01-10,Anaheim Angels,SFG,27,-1.9,4,82,164,6,20,1,6,0,3,.122,.137,.165,.302,27,26,4.54,1.446,84,81,0,477.1,470,46,220,300,vanlawi01
86,Reggie Harris,1998-01-09,Houston Astros,PHI,29,-0.4,4,49,0,0,0,0,0,0,0,,,,,2,3,5.07,1.592,72,1,0,103.0,92,8,72,82,harrire01
87,Doug Johns,1998-01-09,Baltimore Orioles,BAL,30,1.2,2,2,0,1,0,0,0,0,0,,,,,11,15,5.63,1.533,51,32,1,212.2,231,26,95,96,johnsdo04
88,Norberto Martin,1998-01-09,Anaheim Angels,CHW,31,0.6,5,266,658,93,197,6,76,20,25,.299,.323,.388,.711,,,,,,,,,,,,,martino01
89,Pete Schourek,1998-01-09,Houston Astros,CIN,29,3.9,7,182,221,12,38,2,17,1,7,.172,.196,.213,.408,50,46,4.44,1.369,179,115,2,774.1,792,82,268,541,schoupe01
90,Kent Bottenfield,1998-01-08,St. Louis Cardinals,CHC,29,1.2,5,175,65,3,15,0,3,1,1,.231,.254,.231,.485,14,21,4.20,1.442,175,30,5,364.0,379,43,146,199,botteke01
91,John Cummings,1998-01-08,Cleveland Indians,DET,29,-0.7,5,39,3,0,0,0,0,0,0,.000,.000,.000,.000,10,15,5.33,1.650,110,16,0,216.1,251,23,106,114,cummijo01
92,John Ericks,1998-01-08,Cleveland Indians,PIT,30,0.0,3,57,36,2,3,0,1,0,0,.083,.083,.111,.194,8,14,4.78,1.506,57,22,14,162.0,171,19,73,132,erickjo01
93,Jason Grimsley,1998-01-08,Cleveland Indians,KCR,30,-1.7,7,28,38,3,4,0,2,0,3,.105,.171,.105,.276,18,25,5.39,1.674,101,68,1,426.0,450,35,263,283,grimsja01
94,Glenallen Hill,1998-01-08,Seattle Mariners,SFG,33,3.6,9,821,2706,373,711,118,415,90,201,.263,.315,.459,.775,,,,,,,,,,,,,hillgl01
95,Jamie McAndrew,1998-01-08,Cleveland Indians,MIL,30,-0.1,2,0,0,0,0,0,0,0,0,,,,,3,4,5.98,1.725,15,8,0,55.2,61,3,35,27,mcandja01
96,Brad Pennington,1998-01-08,,KCR,29,-0.3,4,6,2,0,0,0,0,0,0,.000,.000,.000,.000,3,6,6.90,2.009,78,0,4,75.2,66,12,86,83,pennibr01
97,Jose Rijo,1998-01-08,Cincinnati Reds,CIN,33,0.6,12,237,429,25,83,2,29,2,8,.193,.208,.238,.446,111,87,3.16,1.252,332,260,3,1786.0,1602,132,634,1556,rijojo01
98,Tim Spehr,1998-01-08,New York Mets,ATL,31,-0.3,6,271,325,42,65,9,41,7,30,.200,.273,.354,.627,,,,,,,,,,,,,spehrti01
99,Andy Stankiewicz,1998-01-08,,MON,33,-0.4,6,352,699,96,173,4,51,16,73,.247,.325,.330,.656,,,,,,,,,,,,,stankan01
100,Darryl Strawberry,1998-01-08,New York Yankees,NYY,36,0.6,15,1458,5074,844,1312,308,937,211,753,.259,.355,.502,.857,,,,,,,,,,,,,strawda01
101,Ben Van Ryn,1998-01-08,Chicago Cubs,CHC,26,0.0,1,0,0,0,0,0,0,0,0,,,,,0,0,0.00,2.000,1,0,0,1.0,1,0,1,0,vanrybe01
102,Thomas Howard,1998-01-07,Los Angeles Dodgers,HOU,33,0.5,8,784,2079,259,556,30,204,63,138,.267,.313,.381,.695,,,,,,,,,,,,,howarth01
103,Mark Langston,1998-01-07,San Diego Padres,ANA,37,3.8,14,26,66,5,11,0,3,0,0,.167,.164,.197,.361,174,150,3.88,1.336,410,407,0,2819.2,2547,291,1219,2365,langsma01
104,Steve Mintz,1998-01-07,Pittsburgh Pirates,SDP,29,-0.8,1,14,3,0,0,0,0,0,0,.000,.000,.000,.000,1,2,7.45,1.966,14,0,0,19.1,26,4,12,7,mintzst01
105,Tim Unroe,1998-01-07,Chicago Cubs,MIL,27,0.4,3,48,36,8,8,2,5,2,6,.222,.333,.417,.750,,,,,,,,,,,,,unroeti01
106,Ricky Bones,1998-01-06,Minnesota Twins,KCR,29,1.5,7,26,15,1,1,0,1,0,2,.067,.176,.067,.243,55,70,4.91,1.452,196,162,0,1040.0,1149,143,361,400,bonesri01
107,Brian Barber,1998-01-05,Kansas City Royals,STL,25,-0.2,2,10,8,0,1,0,0,0,1,.125,.222,.125,.347,2,1,6.12,1.763,10,5,0,32.1,35,4,22,28,barbebr02
108,Jacob Brumfield,1998-01-05,Toronto Blue Jays,TOR,33,0.3,6,488,1388,231,359,30,142,73,118,.259,.320,.398,.718,,,,,,,,,,,,,brumfja01
109,Brent Cookson,1998-01-05,,ARI,28,-0.5,1,22,35,2,5,0,5,1,2,.143,.189,.171,.361,,,,,,,,,,,,,cooksbr01
110,Bruce Ruffin,1998-01-03,Colorado Rockies,COL,34,3.4,12,444,295,13,24,0,7,0,23,.081,.148,.095,.243,60,82,4.19,1.506,469,152,63,1268.0,1345,92,565,843,ruffibr01
111,Matt Mieske,1997-12-29,Chicago Cubs,MIL,30,-0.2,5,435,1211,175,315,44,178,7,97,.260,.317,.436,.753,,,,,,,,,,,,,mieskma01
112,Gary Bennett,1997-12-27,Philadelphia Phillies,BOS,26,0.1,2,7,17,0,4,0,1,0,2,.235,.316,.235,.551,,,,,,,,,,,,,bennega01
113,Rico Rossy,1997-12-27,Seattle Mariners,MON,34,,3,110,236,31,51,3,24,0,29,.216,.306,.314,.620,,,,,,,,,,,,,rossyri01
114,Alex Arias,1997-12-26,Philadelphia Phillies,FLA,30,1.9,6,455,994,107,266,9,105,4,98,.268,.339,.343,.682,,,,,,,,,,,,,ariasal01
115,Jim Tatum,1997-12-26,New York Mets,SDP,30,-0.3,4,138,151,12,30,1,16,0,7,.199,.236,.272,.508,,,,,,,,,,,,,tatumji01
116,Steve Reed,1997-12-24,San Francisco Giants,COL,33,7.1,6,346,18,0,2,0,0,0,0,.111,.111,.111,.222,26,18,3.62,1.230,347,0,15,385.1,348,53,126,286,reedst01
117,Greg Colbrunn,1997-12-23,Colorado Rockies,ATL,28,1.8,6,546,1786,201,499,58,265,24,78,.279,.316,.432,.748,,,,,,,,,,,,,colbrgr01
118,Scott Cooper,1997-12-23,Texas Rangers,KCR,30,-0.6,7,592,1801,197,478,33,211,7,193,.265,.337,.386,.723,,,,,,,,,,,,,coopesc01
119,Brent Gates,1997-12-23,Minnesota Twins,SEA,28,1.5,5,468,1690,197,455,19,199,14,155,.269,.328,.367,.695,,,,,,,,,,,,,gatesbr01
120,Darren Lewis,1997-12-23,Boston Red Sox,LAD,30,2.5,8,827,2513,380,621,14,203,186,251,.247,.321,.314,.635,,,,,,,,,,,,,lewisda01
121,Mark Lewis,1997-12-23,Philadelphia Phillies,SFG,28,0.0,7,584,1909,229,516,31,200,19,128,.270,.318,.383,.700,,,,,,,,,,,,,lewisma01
122,Craig Paquette,1997-12-23,New York Mets,KCR,29,-0.3,5,419,1406,164,326,55,195,17,59,.232,.263,.405,.668,,,,,,,,,,,,,paquecr01
123,Roger Pavlik,1997-12-23,Texas Rangers,TEX,30,6.8,6,0,0,0,0,0,0,0,0,,,,,46,38,4.59,1.472,126,125,0,729.0,727,83,346,518,pavliro01
124,Rob Butler,1997-12-22,Houston Astros,PHI,28,0.1,3,101,211,31,52,0,20,3,19,.246,.311,.327,.638,,,,,,,,,,,,,butlero01
125,Steve Cooke,1997-12-22,Cincinnati Reds,PIT,28,1.3,5,103,169,8,23,0,7,0,0,.136,.140,.160,.300,25,36,4.34,1.420,103,87,1,543.2,581,61,191,332,cookest01
126,Chip Hale,1997-12-22,Anaheim Angels,LAD,33,-0.3,7,333,575,62,159,7,78,2,58,.277,.346,.363,.709,,,,,,,,,,,,,halech01
127,Joe Hall,1997-12-22,Texas Rangers,DET,32,-0.2,3,26,47,9,15,1,8,0,4,.319,.385,.468,.853,,,,,,,,,,,,,halljo02
128,Darren Holmes,1997-12-22,New York Yankees,COL,32,4.3,8,276,23,2,3,1,2,0,1,.130,.160,.261,.421,28,22,4.33,1.435,358,6,55,464.0,481,42,185,406,holmeda01
129,Wayne Kirby,1997-12-22,St. Louis Cardinals,LAD,34,-0.7,7,490,1167,178,296,14,119,43,97,.254,.312,.347,.659,,,,,,,,,,,,,kirbywa01
130,Randy Knorr,1997-12-22,Florida Marlins,HOU,29,-0.6,7,176,472,58,108,17,65,0,37,.229,.287,.383,.670,,,,,,,,,,,,,knorrra01
131,Izzy Molina,1997-12-22,Oakland Athletics,OAK,27,-0.8,2,62,136,6,27,3,8,0,4,.199,.221,.316,.538,,,,,,,,,,,,,moliniz01
132,Hal Morris,1997-12-22,Kansas City Royals,CIN,33,3.2,10,940,3255,451,994,72,443,44,283,.305,.361,.445,.806,,,,,,,,,,,,,morriha02
133,Joe Oliver,1997-12-22,Detroit Tigers,CIN,32,1.8,9,866,2745,253,685,84,393,8,205,.250,.302,.394,.696,,,,,,,,,,,,,olivejo01
134,Bob Scanlan,1997-12-22,Houston Astros,SDP,31,-0.8,6,179,30,1,2,0,3,0,1,.067,.094,.067,.160,20,33,4.46,1.447,243,39,17,482.1,516,37,182,230,scanlbo01
135,Andy Tomberlin,1997-12-22,Detroit Tigers,NYM,31,-0.3,5,159,236,32,56,9,26,5,23,.237,.310,.386,.696,,,,,,,,,,,,,tombean01
136,Matt Mantei,1997-12-21,Florida Marlins,FLA,24,-0.3,2,26,1,0,0,0,0,0,0,.000,.000,.000,.000,1,1,5.68,1.863,26,0,0,31.2,25,3,34,40,mantema01
137,Chris Brock,1997-12-20,San Francisco Giants,ATL,28,-0.6,1,7,10,0,1,0,1,0,0,.100,.100,.100,.200,0,0,5.58,1.728,7,6,0,30.2,34,2,19,16,brockch01
138,Scott Aldred,1997-12-19,,MIN,30,-1.3,6,9,0,0,0,0,0,0,0,,,,,15,33,6.44,1.648,92,67,0,391.1,466,72,179,229,aldresc01
139,Harold Baines HOF,1997-12-19,Baltimore Orioles,BAL,39,6.7,18,2463,8818,1168,2561,339,1423,33,932,.290,.356,.466,.822,,,,,,,,,,,,,baineha01
140,Dave Eiland,1997-12-19,,NYY,31,-0.4,7,17,21,2,2,1,2,0,0,.095,.095,.238,.333,6,15,5.28,1.504,53,44,0,235.1,284,30,70,82,eilanda01
141,Cecil Fielder,1997-12-19,Anaheim Angels,NYY,34,2.3,12,1353,4741,695,1216,302,940,2,640,.256,.347,.489,.836,,,,,,,,,,,,,fieldce01
142,Shawn Gilbert,1997-12-19,New York Mets,NYM,33,-0.3,1,29,22,3,3,1,1,1,1,.136,.174,.273,.447,,,,,,,,,,,,,gilbesh01
143,Nelson Liriano,1997-12-19,Colorado Rockies,LAD,34,-1.1,10,811,2199,296,576,25,240,59,212,.262,.326,.368,.695,,,,,,,,,,,,,liriane01
144,Torey Lovullo,1997-12-19,Cleveland Indians,CLE,32,-0.7,6,280,680,76,153,13,54,9,76,.225,.304,.335,.639,,,,,,,,,,,,,lovulto01
145,Sherman Obando,1997-12-19,Colorado Rockies,MON,28,-0.8,4,177,355,41,85,13,49,3,34,.239,.310,.386,.696,,,,,,,,,,,,,obandsh01
146,Erik Plantenberg,1997-12-19,San Francisco Giants,PHI,29,0.1,3,35,0,0,0,0,0,0,0,,,,,0,0,4.46,1.677,61,0,1,42.1,40,1,31,16,planter01
147,Ricky Trlicek,1997-12-19,New York Mets,NYM,29,-0.3,5,55,4,0,1,0,0,0,0,.250,.250,.250,.500,5,8,5.23,1.568,87,1,1,125.2,132,12,65,66,trlicri01
148,Brad Woodall,1997-12-19,Milwaukee Brewers,ATL,29,-1.2,3,18,8,0,3,0,1,0,1,.375,.444,.375,.819,3,4,6.50,1.667,18,4,0,36.0,46,7,14,27,woodabr01
149,Steve Bieser,1997-12-18,Pittsburgh Pirates,NYM,30,0.0,1,47,69,16,17,0,4,2,7,.246,.346,.290,.636,,,,,,,,,,,,,biesest01
150,Scott Brow,1997-12-18,,ATL,29,0.1,3,0,0,0,0,0,0,0,0,,,,,2,4,5.78,1.774,42,4,2,85.2,98,11,54,45,browsc01
