Rk,Name,Date,To Team,From Team,Age,WAR3,Yrs,G,AB,R,H,HR,RBI,SB,BB,BA,OBP,SLG,OPS,W,L,ERA,WHIP,G,GS,SV,IP,H,HR,BB,SO,Name-additional
155,Miguel Batista,2012-01-10,New York Mets,NYM,41,0.7,17,366,305,20,28,2,9,0,11,.092,.123,.128,.251,101,112,4.48,1.486,623,243,41,1903.2,1963,188,866,1214,batismi01
156,Dave Bush,2012-01-10,Philadelphia Phillies,PHI,32,-3.1,8,157,263,18,34,0,13,0,9,.129,.164,.156,.320,56,69,4.70,1.305,210,187,0,1141.1,1194,166,295,767,bushda01
157,Fernando Cabrera,2012-01-10,New York Mets,OAK,30,-0.5,7,,,,,,,,,,,,,,,,,,,,,,,,,cabrefe01
158,Sean Kazmar Jr.,2012-01-10,New York Mets,SEA,27,,1,19,39,2,8,0,2,0,5,.205,.289,.231,.520,,,,,,,,,,,,,kazmase01
159,Paul Maholm,2012-01-10,Chicago Cubs,PIT,30,3.1,7,175,354,15,41,1,13,0,19,.116,.161,.130,.291,53,73,4.36,1.424,185,185,0,1143.2,1247,104,382,705,maholpa01
160,Jason Repko,2012-01-10,Boston Red Sox,MIN,31,0.3,6,355,689,105,156,16,67,27,52,.226,.297,.350,.647,,,,,,,,,,,,,repkoja01
161,Niuman Romero,2012-01-10,Detroit Tigers,NYM,27,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,romerni01
162,Jimmy Barthmaier,2012-01-09,Washington Nationals,WSN,28,,3,,,,,,,,,,,,,,,,,,,,,,,,,barthji01
163,Nate Bump,2012-01-09,Philadelphia Phillies,PHI,35,,8,,,,,,,,,,,,,,,,,,,,,,,,,bumpna01
164,Brooks Conrad,2012-01-09,Milwaukee Brewers,ATL,32,0.6,4,231,332,49,76,14,56,7,34,.229,.305,.428,.733,,,,,,,,,,,,,conrabr01
165,Aaron Cook,2012-01-09,Boston Red Sox,COL,33,2.6,10,241,382,26,58,0,19,0,21,.152,.200,.175,.375,72,68,4.53,1.468,238,206,0,1312.1,1519,111,408,558,cookaa01
166,Hector Gimenez,2012-01-09,Chicago White Sox,LAD,29,0.0,2,6,9,0,1,0,0,0,0,.111,.111,.111,.222,,,,,,,,,,,,,gimenhe01
167,Darren Oliver,2012-01-09,Toronto Blue Jays,TEX,41,5.1,18,175,217,17,48,1,20,0,8,.221,.259,.286,.544,112,90,4.60,1.457,654,229,5,1810.0,1947,207,690,1167,oliveda02
168,Chris Seddon,2012-01-09,Cleveland Indians,SEA,28,-0.2,2,7,3,0,0,0,0,0,0,.000,.000,.000,.000,1,2,7.03,1.639,21,4,0,39.2,50,6,15,26,seddoch01
169,Jorge Cantu,2012-01-06,Los Angeles Angels of Anaheim,COL,30,-1.6,8,847,3128,367,847,104,476,11,189,.271,.316,.439,.755,,,,,,,,,,,,,cantujo01
170,Edgar Gonzalez,2012-01-06,Chicago Cubs,SFG,34,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,gonzaed02
171,Brendan Harris,2012-01-06,Colorado Rockies,BAL,31,-1.8,7,485,1587,194,412,29,158,5,126,.260,.318,.383,.701,,,,,,,,,,,,,harribr01
172,LaTroy Hawkins,2012-01-06,Los Angeles Angels of Anaheim,MIL,39,2.2,17,378,6,0,0,0,0,0,0,.000,.000,.000,.000,63,85,4.48,1.433,823,98,87,1261.2,1395,145,413,839,hawkila01
173,Tug Hulett,2012-01-06,Philadelphia Phillies,WSN,29,-0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,hulettu01
174,Argenis Reyes,2012-01-06,Cleveland Indians,CLE,29,-0.3,3,,,,,,,,,,,,,,,,,,,,,,,,,reyesar01
175,Doug Bernier,2012-01-05,New York Yankees,NYY,32,,1,2,4,0,0,0,0,0,0,.000,.000,.000,.000,,,,,,,,,,,,,bernido01
176,Coco Crisp,2012-01-05,Oakland Athletics,OAK,32,7.3,10,1043,3927,583,1081,75,419,218,330,.275,.330,.406,.735,,,,,,,,,,,,,crispco01
177,Greg Dobbs,2012-01-05,,FLA,33,-1.6,8,689,1500,157,396,39,211,9,95,.264,.308,.405,.713,,,,,,,,,,,,,dobbsgr01
178,Victor Garate,2012-01-05,Milwaukee Brewers,FLA,27,-0.2,2,,,,,,,,,,,,,,,,,,,,,,,,,garatvi01
179,Mike MacDougal,2012-01-05,Los Angeles Dodgers,LAD,35,1.0,11,142,0,0,0,0,0,0,0,,,,,18,23,3.94,1.530,400,3,71,388.1,388,25,206,321,macdomi01
180,Andrew Brackman,2012-01-04,Cincinnati Reds,NYY,26,0.1,1,0,0,0,0,0,0,0,0,,,,,0,0,0.00,1.714,3,0,0,2.1,1,0,3,0,brackan01
181,Fabio Castro,2012-01-04,Oakland Athletics,SEA,27,,5,,,,,,,,,,,,,,,,,,,,,,,,,castrfa01
182,Rob Delaney,2012-01-04,,TBR,27,-0.3,2,0,0,0,0,0,0,0,0,,,,,0,0,10.50,2.333,5,0,0,6.0,6,1,8,3,delanro01
183,Willie Eyre,2012-01-04,Baltimore Orioles,BAL,33,0.6,4,5,1,0,0,0,0,0,0,.000,.000,.000,.000,7,8,4.95,1.515,111,2,1,163.2,183,18,65,86,eyrewi01
184,Cole Garner,2012-01-04,New York Yankees,COL,27,-0.1,1,4,9,1,2,0,3,0,1,.222,.300,.222,.522,,,,,,,,,,,,,garneco01
185,Chad Gaudin,2012-01-04,,TOR,29,-1.5,9,69,32,1,1,0,0,0,2,.031,.088,.031,.119,36,40,4.63,1.525,268,75,2,670.0,706,80,316,528,gaudich01
186,Logan Kensing,2012-01-04,Pittsburgh Pirates,NYY,29,-1.2,6,129,8,0,0,0,0,0,0,.000,.000,.000,.000,8,9,5.81,1.634,134,3,2,161.0,175,28,88,143,kensilo01
187,Joe Mather,2012-01-04,Chicago Cubs,COL,29,-1.2,3,126,268,31,61,9,30,2,20,.228,.283,.384,.667,0,1,9.00,2.500,1,0,0,2.0,2,0,3,0,mathejo02
188,Eric Patterson,2012-01-04,Detroit Tigers,SDP,29,0.4,5,226,508,65,110,10,50,35,57,.217,.294,.343,.637,,,,,,,,,,,,,patteer01
189,Jo-Jo Reyes,2012-01-04,Pittsburgh Pirates,BAL,27,-1.7,5,45,63,4,9,0,2,0,4,.143,.194,.175,.369,12,26,6.05,1.637,70,62,0,334.2,402,54,146,215,reyesjo03
190,Fernando Rodney,2012-01-04,Tampa Bay Rays,LAA,35,0.1,9,20,1,0,0,0,0,0,0,.000,.000,.000,.000,22,38,4.29,1.463,419,0,87,430.0,396,36,233,393,rodnefe01
191,Travis Schlichting,2012-01-04,Oakland Athletics,LAD,27,0.3,2,,,,,,,,,,,,,,,,,,,,,,,,,schlitr01
192,Jeff Stevens,2012-01-04,New York Mets,CHC,28,-0.8,3,31,2,0,0,0,0,0,0,.000,.000,.000,.000,1,0,6.27,1.714,33,0,0,37.1,39,7,25,28,steveje01
193,Merkin Valdez,2012-01-04,Oakland Athletics,TEX,30,-0.6,5,65,0,0,0,0,0,0,0,,,,,3,1,5.57,1.734,74,1,0,72.2,84,9,42,59,valdeme01
194,Dewayne Wise,2012-01-04,New York Yankees,TOR,34,0.4,9,445,821,112,180,22,82,35,33,.219,.256,.373,.629,,,,,,,,,,,,,wisede01
195,Pedro Ciriaco,2012-01-03,Boston Red Sox,PIT,26,0.3,2,31,39,7,13,0,7,2,1,.333,.350,.513,.863,,,,,,,,,,,,,ciriape01
196,Brad Davis,2012-01-03,San Diego Padres,FLA,29,0.4,1,,,,,,,,,,,,,,,,,,,,,,,,,davisbr03
197,Scott Munter,2012-01-03,San Francisco Giants,SFG,32,,6,,,,,,,,,,,,,,,,,,,,,,,,,muntesc01
198,Brad Nelson,2012-01-03,Texas Rangers,TEX,29,-0.4,3,,,,,,,,,,,,,,,,,,,,,,,,,nelsobr02
199,Omar Quintanilla,2012-01-03,New York Mets,TEX,30,-0.6,6,227,522,63,111,2,34,3,40,.213,.268,.284,.552,,,,,,,,,,,,,quintom01
200,Rob Tejeda,2012-01-03,Cleveland Indians,KCR,30,2.9,7,35,25,1,2,0,0,0,0,.080,.080,.160,.240,23,27,4.42,1.455,186,53,0,442.0,397,47,246,371,tejedro01
201,Brian Bocock,2011-12-31,Toronto Blue Jays,PIT,27,-0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,bococbr01
202,Andruw Jones,2011-12-31,New York Yankees,NYY,35,3.1,16,2102,7366,1177,1887,420,1255,152,863,.256,.339,.488,.827,,,,,,,,,,,,,jonesan01
203,Aaron Laffey,2011-12-30,Toronto Blue Jays,KCR,27,1.3,5,4,3,0,1,0,0,0,0,.333,.333,.333,.667,21,23,4.34,1.539,126,49,1,373.2,426,29,149,185,laffeaa01
204,George Sherrill,2011-12-30,Seattle Mariners,ATL,35,2.9,8,160,0,0,0,0,0,0,1,,1.000,,,19,17,3.68,1.322,440,0,56,323.0,274,27,153,320,sherrge01
205,Boof Bonser,2011-12-29,San Francisco Giants,NYM,30,-0.2,5,,,,,,,,,,,,,,,,,,,,,,,,,bonsebo01
206,Hideki Okajima,2011-12-28,New York Yankees,BOS,36,1.7,5,16,1,0,0,0,0,0,0,.000,.000,.000,.000,17,8,3.11,1.246,261,0,6,246.1,221,26,86,215,okajihi01
207,Andy Sonnanstine,2011-12-26,Chicago Cubs,TBR,29,-2.0,5,18,24,6,7,0,2,0,3,.292,.370,.333,.704,28,31,5.26,1.394,132,80,1,540.1,617,79,136,343,sonnaan01
208,Carlos Beltrán,2011-12-23,St. Louis Cardinals,SFG,35,8.8,14,1768,6767,1184,1917,302,1146,293,831,.283,.361,.496,.857,,,,,,,,,,,,,beltrca01
209,Robinzon Diaz,2011-12-23,Los Angeles Angels of Anaheim,TEX,28,0.5,3,,,,,,,,,,,,,,,,,,,,,,,,,diazro01
210,Brian Esposito,2011-12-23,Cincinnati Reds,HOU,33,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,esposbr01
211,Eric Hurley,2011-12-23,Los Angeles Angels of Anaheim,TEX,26,,3,,,,,,,,,,,,,,,,,,,,,,,,,hurleer01
212,Ryan Langerhans,2011-12-23,Los Angeles Angels of Anaheim,ARI,32,0.9,9,591,1238,174,280,33,125,10,190,.226,.333,.372,.705,,,,,,,,,,,,,langery01
213,Mike Cervenak,2011-12-22,Florida Marlins,FLA,35,,3,,,,,,,,,,,,,,,,,,,,,,,,,cervemi01
214,Manny Corpas,2011-12-22,Chicago Cubs,TEX,29,-0.1,5,267,6,0,0,0,0,0,2,.000,.250,.000,.250,12,16,3.93,1.336,280,0,34,286.0,302,26,80,206,corpama01
215,Mark DeRosa,2011-12-22,Washington Nationals,SFG,37,1.1,14,1105,3344,502,911,93,452,22,316,.272,.341,.416,.757,,,,,,,,,,,,,derosma01
216,Rob Johnson,2011-12-22,New York Mets,SDP,29,-0.1,5,228,649,57,128,8,58,6,65,.197,.275,.297,.573,,,,,,,,,,,,,johnsro07
217,Jason Marquis,2011-12-22,Minnesota Twins,ARI,33,2.0,12,377,573,61,113,5,53,1,13,.197,.216,.283,.499,104,98,4.55,1.434,326,267,1,1675.2,1758,202,645,974,marquja01
218,Anderson Hernandez,2011-12-21,Pittsburgh Pirates,HOU,29,0.1,6,,,,,,,,,,,,,,,,,,,,,,,,,hernaan01
219,Cesar Izturis,2011-12-21,Milwaukee Brewers,BAL,32,1.7,11,1185,4055,422,1036,15,290,109,214,.255,.295,.322,.618,,,,,,,,,,,,,izturce01
220,Reed Johnson,2011-12-21,Chicago Cubs,CHC,35,1.4,9,997,3029,451,857,59,349,39,161,.283,.341,.413,.753,,,,,,,,,,,,,johnsre02
221,Matt Kata,2011-12-21,Texas Rangers,TEX,34,-0.3,8,,,,,,,,,,,,,,,,,,,,,,,,,katama01
222,Andy LaRoche,2011-12-21,Cleveland Indians,OAK,28,0.8,5,403,1180,133,267,22,113,8,121,.226,.305,.337,.642,,,,,,,,,,,,,larocan01
223,Hector Luna,2011-12-21,Philadelphia Phillies,BOS,32,-0.5,6,311,732,99,194,13,86,23,51,.265,.317,.388,.705,,,,,,,,,,,,,lunahe01
224,Jose Mijares,2011-12-21,Kansas City Royals,MIN,27,2.6,4,8,0,0,0,0,0,0,0,,,,,3,6,3.16,1.315,186,0,0,153.2,140,15,62,118,mijarjo01
225,Luis Montanez,2011-12-21,Philadelphia Phillies,CHC,30,-1.6,4,129,305,31,68,5,32,1,12,.223,.258,.328,.586,,,,,,,,,,,,,montalu01
226,Juan Perez,2011-12-21,Milwaukee Brewers,PHI,33,0.1,3,32,0,0,0,0,0,0,0,,,,,1,1,4.79,1.645,32,0,0,20.2,20,3,14,21,perezju01
227,Eugenio Velez,2011-12-21,St. Louis Cardinals,LAD,30,-0.7,5,259,663,89,160,8,72,31,40,.241,.287,.367,.654,,,,,,,,,,,,,velezeu01
228,Yuniesky Betancourt,2011-12-20,Kansas City Royals,MIL,30,-3.0,7,962,3446,381,925,60,375,30,120,.268,.292,.391,.683,,,,,,,,,,,,,betanyu01
229,Casey Blake,2011-12-20,Colorado Rockies,LAD,38,8.2,13,1265,4500,644,1186,167,616,36,445,.264,.336,.442,.778,,,,,,,,,,,,,blakeca01
230,Endy Chavez,2011-12-20,Baltimore Orioles,TEX,34,1.1,10,910,2493,326,682,24,217,97,150,.274,.313,.373,.686,,,,,,,,,,,,,chaveen01
231,Jeff Clement,2011-12-20,Pittsburgh Pirates,PIT,28,-0.7,3,129,363,32,81,14,38,0,24,.223,.281,.383,.664,,,,,,,,,,,,,clemeje01
232,Eric Hacker,2011-12-20,San Francisco Giants,MIN,29,0.2,2,3,0,0,0,0,0,0,0,,,,,0,0,2.16,1.680,5,0,0,8.1,8,0,6,3,hackeer01
233,Xavier Paul,2011-12-20,Washington Nationals,PIT,27,-0.5,3,183,378,49,93,3,32,19,23,.246,.288,.341,.629,,,,,,,,,,,,,paulxa01
234,Brian Burres,2011-12-19,San Francisco Giants,PIT,31,-0.1,6,27,30,0,4,0,4,0,0,.133,.133,.200,.333,18,25,5.75,1.624,106,56,0,358.1,422,45,160,224,burrebr01
235,Mike Cameron,2011-12-19,Washington Nationals,FLA,39,2.9,17,1955,6839,1064,1700,278,968,297,867,.249,.338,.444,.782,,,,,,,,,,,,,camermi01
236,John Grabow,2011-12-19,Los Angeles Dodgers,CHC,33,-0.4,9,482,5,0,0,0,0,0,0,.000,.000,.000,.000,24,19,4.31,1.472,506,0,6,476.1,481,55,220,400,grabojo02
237,Jeremy Hermida,2011-12-19,San Diego Padres,SDP,28,0.4,7,619,1988,246,511,65,248,21,213,.257,.334,.415,.749,,,,,,,,,,,,,hermije01
238,Jason Kubel,2011-12-19,Arizona Diamondbacks,MIN,30,4.1,7,753,2559,334,694,104,429,10,250,.271,.335,.459,.794,,,,,,,,,,,,,kubelja01
239,Jimmy Rollins,2011-12-19,Philadelphia Phillies,PHI,33,6.5,12,1636,6858,1080,1866,170,725,373,568,.272,.329,.432,.761,,,,,,,,,,,,,rolliji01
240,Wil Nieves,2011-12-18,Colorado Rockies,ATL,34,-1.3,8,282,751,55,166,5,73,2,47,.221,.268,.289,.557,,,,,,,,,,,,,nievewi01
241,Guillermo Mota,2011-12-17,San Francisco Giants,SFG,38,0.6,13,654,48,4,9,2,7,0,0,.188,.188,.354,.542,39,44,3.91,1.269,717,0,10,836.0,738,87,323,672,motagu01
242,Mike Baxter,2011-12-16,New York Mets,NYM,27,0.3,2,31,42,6,9,1,5,0,5,.214,.306,.381,.687,,,,,,,,,,,,,baxtemi01
243,Michael Cuddyer,2011-12-16,Colorado Rockies,MIN,33,5.4,11,1139,4072,606,1106,141,580,52,411,.272,.343,.451,.794,0,0,0.00,3.000,1,0,0,1.0,2,0,1,0,cuddymi01
244,Jon Link,2011-12-16,Baltimore Orioles,LAD,28,-0.1,1,,,,,,,,,,,,,,,,,,,,,,,,,linkjo01
245,Jose Lopez,2011-12-16,Cleveland Indians,FLA,28,2.5,8,955,3605,403,947,88,452,25,141,.263,.294,.398,.692,,,,,,,,,,,,,lopezjo01
246,Antoan Richardson,2011-12-16,Baltimore Orioles,ATL,28,0.0,1,9,4,2,2,0,0,1,0,.500,.500,.500,1.000,,,,,,,,,,,,,richaan01
247,Joaquin Arias,2011-12-15,San Francisco Giants,KCR,27,-1.0,4,113,257,42,71,0,23,5,12,.276,.314,.362,.676,,,,,,,,,,,,,ariasjo01
248,Jeff Fulchino,2011-12-15,Washington Nationals,SDP,32,0.4,5,147,4,0,1,0,0,0,0,.250,.250,.500,.750,9,10,4.84,1.464,163,0,0,178.1,181,21,80,162,fulchje01
249,Chuck James,2011-12-15,New York Mets,MIN,30,-0.1,5,67,97,5,8,0,3,0,3,.082,.110,.093,.203,24,19,4.53,1.377,72,55,0,326.0,317,63,132,242,jamesch03
250,J.C. Romero,2011-12-15,St. Louis Cardinals,COL,36,0.8,13,260,4,1,1,0,0,0,0,.250,.250,.500,.750,34,28,4.07,1.502,664,22,7,649.1,603,55,372,520,romerj.01
251,Kanekoa Texeira,2011-12-15,Cincinnati Reds,NYY,26,0.2,2,4,1,0,0,0,0,0,0,.000,.000,.000,.000,1,1,4.66,1.685,49,0,0,67.2,86,3,28,33,texeika01
252,Aaron Thompson,2011-12-15,Minnesota Twins,PIT,25,-0.1,1,4,0,0,0,0,0,0,1,,1.000,,,0,0,7.04,2.478,4,1,0,7.2,13,2,6,1,thompaa01
253,J.R. Towles,2011-12-15,Minnesota Twins,HOU,28,-0.2,5,155,428,40,80,11,50,0,37,.187,.267,.315,.583,,,,,,,,,,,,,towlejr01
254,Eli Whiteside,2011-12-15,San Francisco Giants,SFG,32,-0.2,4,196,478,49,104,10,41,3,30,.218,.274,.339,.613,,,,,,,,,,,,,whiteel03
255,Josh Willingham,2011-12-15,Minnesota Twins,OAK,33,7.5,8,799,2707,389,708,132,434,29,358,.262,.361,.475,.836,,,,,,,,,,,,,willijo03
256,Sean Burroughs,2011-12-14,Minnesota Twins,ARI,31,-0.1,6,518,1647,187,461,12,142,20,118,.280,.337,.357,.694,,,,,,,,,,,,,burrose01
257,Nick Green,2011-12-14,Florida Marlins,TEX,33,-0.1,6,392,1000,142,237,16,96,6,77,.237,.305,.348,.653,,,,,,,,,,,,,greenni01
258,Jarrett Hoffpauir,2011-12-14,Washington Nationals,SDP,29,0.4,2,,,,,,,,,,,,,,,,,,,,,,,,,hoffpja01
259,Zach Jackson,2011-12-14,Texas Rangers,TEX,29,-0.4,5,,,,,,,,,,,,,,,,,,,,,,,,,jacksza01
260,Waldis Joaquin,2011-12-14,Washington Nationals,SFG,25,-0.2,3,19,0,0,0,0,0,0,0,,,,,1,0,5.40,1.800,19,0,0,21.2,22,1,17,17,joaquwa01
261,Nick Punto,2011-12-14,Boston Red Sox,STL,34,3.9,11,887,2601,346,647,14,218,92,303,.249,.325,.327,.652,,,,,,,,,,,,,puntoni01
262,P.J. Walters,2011-12-14,Minnesota Twins,TOR,27,-1.4,3,19,10,0,0,0,0,0,1,.000,.091,.000,.091,2,0,7.24,1.529,20,4,0,51.0,56,12,22,40,waltepj01
263,Jose Ascanio,2011-12-13,Los Angeles Dodgers,PIT,27,0.1,4,40,2,0,0,0,0,0,0,.000,.000,.000,.000,1,3,5.28,1.696,43,0,0,46.0,57,7,21,41,ascanjo01
264,Jeff Baisley,2011-12-13,Los Angeles Dodgers,LAA,29,,3,,,,,,,,,,,,,,,,,,,,,,,,,baislje01
265,Josh Bard,2011-12-13,Los Angeles Dodgers,SEA,34,-1.1,10,586,1778,162,452,39,220,1,175,.254,.320,.385,.705,,,,,,,,,,,,,bardjo01
266,Alberto Castillo,2011-12-13,Los Angeles Dodgers,ARI,36,0.2,4,17,0,0,0,0,0,0,0,,,,,3,0,4.33,1.525,79,0,0,60.1,65,8,27,48,castial02
267,Wilkin Castillo,2011-12-13,Colorado Rockies,ATL,28,0.0,2,22,35,6,11,0,2,0,1,.314,.333,.343,.676,,,,,,,,,,,,,castiwi01
268,Matt Daley,2011-12-13,New York Yankees,COL,30,0.5,3,90,0,0,0,0,0,0,0,,,,,1,2,4.71,1.344,92,0,0,80.1,78,9,30,80,daleyma01
269,Mike Ekstrom,2011-12-13,Colorado Rockies,TBR,28,-0.1,4,22,2,0,0,0,0,0,0,.000,.000,.000,.000,0,3,5.36,1.588,36,0,0,45.1,48,5,24,36,ekstrmi01
270,J.C. Gutierrez,2011-12-13,Kansas City Royals,ARI,28,-0.4,4,144,6,1,0,0,0,0,0,.000,.000,.000,.000,5,10,4.79,1.416,150,3,24,167.1,169,21,68,152,gutieju01
271,Angel Guzman,2011-12-13,Los Angeles Dodgers,CHC,30,1.6,5,,,,,,,,,,,,,,,,,,,,,,,,,guzmaan01
272,Rich Hill,2011-12-13,Boston Red Sox,BOS,32,-0.5,7,65,114,1,14,0,6,0,2,.123,.138,.149,.287,22,20,4.73,1.345,93,70,0,407.1,367,55,181,370,hillri01
273,Josh Kinney,2011-12-13,Seattle Mariners,CHW,33,-0.9,4,45,1,0,0,0,0,0,0,.000,.000,.000,.000,1,0,5.12,1.431,58,0,0,65.0,66,6,27,58,kinnejo01
274,Shane Lindsay,2011-12-13,Los Angeles Dodgers,CHW,27,-0.2,1,0,0,0,0,0,0,0,0,,,,,0,0,12.00,2.667,4,0,0,6.0,11,1,5,6,lindssh01
275,Gustavo Molina,2011-12-13,New York Yankees,NYY,30,-0.2,4,26,47,2,6,0,1,0,2,.128,.160,.170,.330,,,,,,,,,,,,,molingu01
276,Aramis Ramirez,2011-12-13,Milwaukee Brewers,CHC,34,3.8,14,1683,6293,873,1788,315,1122,16,501,.284,.342,.500,.842,,,,,,,,,,,,,ramirar01
277,Max Ramirez,2011-12-13,Kansas City Royals,SFG,27,0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,ramirma03
278,René Rivera,2011-12-13,Minnesota Twins,MIN,28,-0.1,4,98,254,20,49,4,15,1,12,.193,.234,.280,.514,,,,,,,,,,,,,riverre01
279,Takashi Saito,2011-12-13,Arizona Diamondbacks,MIL,42,3.1,6,260,2,0,0,0,0,0,0,.000,.000,.000,.000,21,15,2.18,1.031,322,0,84,326.0,233,21,103,389,saitota01
280,Kelly Shoppach,2011-12-13,Boston Red Sox,TBR,32,1.9,7,460,1288,174,289,59,180,0,127,.224,.315,.417,.732,,,,,,,,,,,,,shoppke01
281,Rich Thompson,2011-12-13,Philadelphia Phillies,PHI,33,,1,6,1,1,0,0,0,1,0,.000,.000,.000,.000,,,,,,,,,,,,,thompri02
282,Rafael Furcal,2011-12-12,St. Louis Cardinals,STL,34,8.3,12,1484,5965,990,1685,108,536,302,597,.282,.348,.408,.756,,,,,,,,,,,,,furcara02
283,Travis Ishikawa,2011-12-12,Milwaukee Brewers,SFG,28,0.9,4,281,603,80,160,15,80,3,53,.265,.327,.400,.727,,,,,,,,,,,,,ishiktr01
284,Lucas May,2011-12-12,New York Mets,ARI,27,-0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,maylu01
285,Garrett Olson,2011-12-12,New York Mets,PIT,28,-0.7,5,10,6,1,1,0,1,0,0,.167,.143,.167,.310,14,22,6.14,1.653,103,44,1,287.1,333,46,142,193,olsonga01
286,Felix Pie,2011-12-12,Cleveland Indians,BAL,27,-1.1,5,398,964,127,240,17,97,20,68,.249,.298,.374,.673,,,,,,,,,,,,,piefe01
287,Aaron Rowand,2011-12-12,Florida Marlins,SFG,34,2.0,11,1358,4374,613,1193,136,536,67,261,.273,.330,.435,.765,,,,,,,,,,,,,rowanaa01
288,Luis Atilano,2011-12-09,Cincinnati Reds,WSN,27,-0.9,1,,,,,,,,,,,,,,,,,,,,,,,,,atilalu01
289,Mark Buehrle,2011-12-09,Florida Marlins,CHW,33,13.0,12,19,47,2,5,1,2,0,1,.106,.125,.191,.316,161,119,3.83,1.282,390,365,0,2476.2,2610,274,564,1396,buehrma01
290,Octavio Dotel,2011-12-09,Detroit Tigers,STL,38,2.3,13,426,77,3,5,0,1,0,5,.065,.133,.065,.197,54,47,3.74,1.239,695,34,108,888.1,705,114,396,1077,doteloc01
291,Sean Gallagher,2011-12-09,Cincinnati Reds,PIT,26,-1.0,4,,,,,,,,,,,,,,,,,,,,,,,,,gallase01
292,Freddy Garcia,2011-12-09,New York Yankees,NYY,35,6.0,13,32,68,1,12,0,4,0,2,.176,.197,.206,.403,145,95,4.09,1.302,329,327,0,2076.1,2048,249,656,1486,garcifr03
293,Alberto Gonzalez,2011-12-09,Texas Rangers,SDP,29,-0.4,5,378,839,84,203,3,81,2,43,.242,.281,.317,.598,,,,,,,,,,,,,gonzaal03
294,Alex Gonzalez,2011-12-09,Milwaukee Brewers,ATL,35,5.6,13,1535,5552,641,1372,152,665,29,289,.247,.291,.399,.690,,,,,,,,,,,,,gonzaal02
295,Andy Gonzalez,2011-12-09,Milwaukee Brewers,MIL,30,-0.1,4,,,,,,,,,,,,,,,,,,,,,,,,,gonzaan01
296,Lyle Overbay,2011-12-09,Arizona Diamondbacks,ARI,35,4.9,11,1259,4283,566,1158,131,571,15,553,.270,.354,.439,.793,,,,,,,,,,,,,overbly01
297,Scott Patterson,2011-12-09,Seattle Mariners,SEA,33,,3,,,,,,,,,,,,,,,,,,,,,,,,,pattesc01
298,David Purcey,2011-12-09,Philadelphia Phillies,DET,30,-0.6,4,5,1,0,0,0,0,0,0,.000,.000,.000,.000,6,12,5.38,1.555,87,21,1,180.2,180,20,101,151,purceda01
299,Guillermo Quiroz,2011-12-09,Seattle Mariners,SDP,30,0.0,7,101,255,19,53,2,28,1,17,.208,.267,.275,.542,,,,,,,,,,,,,quirogu01
300,Mike Rivera,2011-12-09,Milwaukee Brewers,MIL,35,-0.1,9,189,548,51,131,13,69,3,43,.239,.302,.372,.674,,,,,,,,,,,,,rivermi02
301,Jesse Carlson,2011-12-08,Boston Red Sox,TOR,31,0.1,3,,,,,,,,,,,,,,,,,,,,,,,,,carlsje01
302,Aaron Harang,2011-12-08,Los Angeles Dodgers,SDP,34,0.9,10,240,494,8,46,1,18,0,3,.093,.102,.111,.213,95,94,4.25,1.347,268,262,0,1622.1,1721,217,465,1329,haranaa01
303,Laynce Nix,2011-12-08,Philadelphia Phillies,WSN,31,3.8,9,607,1673,211,409,64,226,8,102,.244,.288,.430,.718,,,,,,,,,,,,,nixla01
304,Albert Pujols,2011-12-08,Los Angeles Angels of Anaheim,STL,32,22.5,11,1705,6312,1291,2073,445,1329,84,975,.328,.420,.617,1.037,,,,,,,,,,,,,pujolal01
305,C.J. Wilson,2011-12-08,Los Angeles Angels of Anaheim,TEX,31,11.6,7,20,8,1,1,0,0,0,0,.125,.125,.375,.500,43,35,3.60,1.291,325,73,52,708.0,619,53,295,637,wilsocj01
306,Erik Bedard,2011-12-07,Pittsburgh Pirates,BOS,33,3.2,8,9,20,0,5,0,1,0,1,.250,.286,.250,.536,56,50,3.70,1.317,168,165,0,951.1,880,89,373,926,bedarer01
307,Frank Francisco,2011-12-07,New York Mets,TOR,32,2.8,7,27,0,0,0,0,0,0,0,,,,,18,19,3.72,1.290,331,0,49,334.0,286,34,145,368,francfr01
308,Nate McLouth,2011-12-07,Pittsburgh Pirates,ATL,30,1.0,7,731,2321,396,578,81,270,87,270,.249,.337,.426,.764,,,,,,,,,,,,,mclouna01
309,Jose Morales,2011-12-07,Pittsburgh Pirates,COL,29,0.5,4,96,218,25,63,0,21,0,29,.289,.365,.344,.709,,,,,,,,,,,,,moraljo02
310,David Ortiz HOF,2011-12-07,Boston Red Sox,BOS,36,7.5,15,1742,6215,1059,1760,378,1266,11,955,.283,.378,.544,.922,,,,,,,,,,,,,ortizda01
311,Jon Rauch,2011-12-07,New York Mets,TOR,33,2.3,9,317,21,2,2,1,3,0,0,.095,.095,.238,.333,39,31,3.82,1.250,468,11,58,520.2,491,62,160,418,rauchjo01
