Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
195,Robinson Cancel,32,NYM,NL,15,9,7,93.0,82,81,1,0,0,1.000,0,0,1,13,1,7.94,5.47,C,cancero01
196,Andy Cannizaro,29,TBR,AL,1,0,0,1.0,1,1,0,0,0,1.000,0,0,0,0,0,9.00,1.00,SS,cannian01
197,Robinson Canó,25,NYY,AL,159,154,153,1376.2,800,305,482,13,103,.984,3,3,-12,-11,1,5.15,4.95,2B,canoro01
198,Jorge Cantu,26,FLA,NL,153,152,108,1353.1,593,343,228,22,44,.963,2,1,-8,-7,-3,3.80,2.93,3B-1B,cantujo01
199,Jose Capellan,27,COL,NL,1,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,capeljo01
200,Matt Capps,24,PIT,NL,49,0,0,53.2,5,2,3,0,0,1.000,,,-1,-4,0,0.84,0.10,P,cappsma01
201,Luke Carlin,27,SDP,NL,36,27,22,259.2,223,206,14,3,2,.987,0,0,4,18,1,7.63,6.11,C,carlilu01
202,Jesse Carlson,27,TOR,AL,69,0,0,60.0,10,2,8,0,0,1.000,,,3,10,0,1.50,0.14,P,carlsje01
203,Buddy Carlyle,30,ATL,NL,45,0,0,62.2,12,4,8,0,0,1.000,,,1,3,0,1.72,0.27,P,carlybu01
204,Chris Carpenter,33,STL,NL,4,3,0,15.1,5,0,5,0,0,1.000,,,1,13,0,2.93,1.25,P,carpech01
205,Drew Carpenter,23,PHI,NL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,carpean01
206,D.J. Carrasco,31,CHW,AL,31,0,0,38.2,5,1,3,1,0,.800,,,1,5,0,0.93,0.13,P,carradj01
207,Brett Carroll,25,FLA,NL,15,3,2,38.1,15,13,2,0,0,1.000,1,19,8,252,2,3.52,1.00,OF,carrobr01
208,Jamey Carroll,34,CLE,AL,109,84,74,783.0,373,117,247,9,51,.976,3,5,1,1,0,4.18,3.08,2B-3B-OF,carroja01
209,Chris Carter,25,BOS,AL,3,1,0,17.0,3,3,0,0,0,1.000,0,-21,0,0,0,1.59,1.00,OF,cartech01
210,Raul Casanova,35,NYM,NL,13,13,13,118.0,96,89,7,0,0,1.000,0,0,-1,-10,-1,7.32,7.38,C,casanra01
211,Sean Casey,33,BOS,AL,45,41,29,342.2,347,331,13,3,25,.991,-2,-7,-3,-9,0,9.04,7.64,1B,caseyse01
212,Kevin Cash,30,BOS,AL,59,42,27,387.0,312,281,27,4,5,.987,-4,-13,0,0,-1,7.16,5.05,C-3B,cashke01
213,Alexi Casilla,23,MIN,AL,97,95,90,843.2,460,198,250,12,71,.974,-11,-16,-3,-4,-1,4.78,4.62,2B-SS,casilal01
214,Santiago Casilla,27,OAK,AL,51,0,0,50.1,10,7,3,0,1,1.000,,,-3,-12,0,1.79,0.20,P,garcija01
215,Jack Cassel,27,HOU,NL,9,3,0,30.1,8,2,5,1,0,.875,,,1,7,0,2.08,0.78,P,casseja01
216,Alberto Castillo,32,BAL,AL,28,0,0,26.0,9,2,7,0,0,1.000,,,0,0,0,3.12,0.32,P,castial02
217,Jose Castillo,27,TOT,NL,118,104,93,948.1,280,67,197,16,16,.943,0,-1,-3,-3,-1,2.51,2.10,3B-2B-SS,castijo02
218,Luis Castillo,32,NYM,NL,81,78,74,689.2,352,160,186,6,41,.983,-12,-20,-13,-23,0,4.52,4.27,2B,castilu01
219,Wilkin Castillo,24,CIN,NL,7,7,1,54.0,13,11,2,0,2,1.000,0,-2,1,22,0,2.17,1.86,OF-2B,castiwi01
220,Kory Casto,26,WSN,NL,41,38,28,341.1,215,176,37,2,15,.991,-2,-7,-1,-3,-1,5.62,4.73,1B-3B-OF,castoko01
221,Juan Castro,36,TOT,MLB,60,48,28,418.2,226,75,146,5,22,.978,-2,-4,-6,-17,1,4.75,3.45,SS-3B-2B,castrju01
222,Ramon Castro,32,NYM,NL,47,40,30,354.1,309,286,19,4,2,.987,1,3,-1,-3,-1,7.75,6.49,C,castrra01
223,Frank Catalanotto,34,TEX,AL,57,45,23,393.0,260,244,15,1,31,.996,-8,-24,-10,-30,-3,5.93,4.39,1B-OF,catalfr01
224,Ronny Cedeno,25,CHC,NL,75,51,30,470.2,233,102,126,5,29,.979,0,-1,-4,-10,-2,4.36,2.89,2B-SS-3B-OF,cedenro02
225,Francisco Cervelli,22,NYY,AL,3,1,1,13.2,11,11,0,0,0,1.000,0,0,0,0,0,7.24,3.67,C,cervefr01
226,Mike Cervenak,31,PHI,NL,2,1,1,10.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,3B,cervemi01
227,Shawn Chacon,30,HOU,NL,15,15,0,85.2,13,3,9,1,0,.923,,,0,0,0,1.26,0.80,P,chacosh01
228,Joba Chamberlain,22,NYY,AL,42,12,0,100.1,16,3,13,0,1,1.000,,,0,0,0,1.44,0.38,P,chambjo03
229,Endy Chavez,30,NYM,NL,120,56,49,635.2,188,180,7,1,2,.995,15,28,32,60,4,2.65,1.56,OF,chaveen01
230,Eric Chavez,30,OAK,AL,15,15,13,130.0,45,12,32,1,4,.978,-1,-13,0,0,0,3.05,2.93,3B,chaveer01
231,Jesse Chavez,24,PIT,NL,15,0,0,15.0,4,1,3,0,0,1.000,,,0,0,0,2.40,0.27,P,chaveje01
232,Raul Chavez,35,PIT,NL,35,31,26,278.0,212,188,23,1,2,.995,4,17,4,17,0,6.83,6.03,C,chavera01
233,Rocky Cherry,28,BAL,AL,18,0,0,17.0,3,0,2,1,0,.667,,,1,12,0,1.06,0.11,P,cherrro01
234,Matt Chico,25,WSN,NL,11,8,0,48.0,9,0,9,0,0,1.000,,,2,8,0,1.69,0.82,P,chicoma01
235,Shin-Soo Choo,25,CLE,AL,75,70,65,621.1,134,128,4,2,0,.985,-7,-13,-2,-3,-4,1.91,1.76,OF,choosh01
236,Justin Christian,28,NYY,AL,17,10,7,92.1,18,16,1,1,0,.944,-1,-10,-2,-26,0,1.66,1.00,OF,chrisju01
237,Vinnie Chulk,29,SFG,NL,27,0,0,31.2,7,3,4,0,0,1.000,,,0,0,0,1.99,0.26,P,chulkvi01
238,Ryan Church,29,NYM,NL,83,81,77,724.0,188,180,7,1,1,.995,-2,-4,8,13,2,2.32,2.25,OF,churcry01
239,Alex Cintron,29,BAL,AL,57,29,19,298.1,169,58,103,8,23,.953,-6,-25,-13,-53,-1,4.86,2.60,SS-3B-2B-1B,cintral01
240,Brady Clark,35,NYM,NL,4,2,0,16.2,2,2,0,0,0,1.000,0,-7,0,0,0,1.08,0.50,OF,clarkbr02
241,Howie Clark,34,MIN,AL,4,1,1,16.0,11,6,5,0,2,1.000,1,68,0,0,0,6.19,2.75,3B-1B-2B,clarkho02
242,Tony Clark,36,TOT,NL,26,13,12,155.0,182,165,15,2,19,.989,2,18,-1,-7,-1,10.45,6.92,1B,clarkto02
243,Jeff Clement,24,SEA,AL,38,35,25,292.0,203,195,7,1,0,.995,-4,-16,-5,-21,-2,6.23,5.32,C,clemeje01
244,Brent Clevlen,24,DET,AL,11,6,3,69.0,24,23,1,0,0,1.000,3,56,0,0,0,3.13,2.18,OF,clevlbr01
245,Tyler Clippard,23,WSN,NL,2,2,0,10.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,clippty01
246,Buck Coats,26,TOR,AL,7,1,1,23.0,6,6,0,0,0,1.000,-1,-68,2,104,0,2.35,0.86,OF,coatsbu01
247,Todd Coffey,27,TOT,NL,26,0,0,26.2,7,1,6,0,0,1.000,,,0,0,0,2.36,0.27,P,coffeto01
248,Phil Coke,25,NYY,AL,12,0,0,14.2,3,0,3,0,1,1.000,,,1,14,0,1.84,0.25,P,cokeph01
249,Jesus Colome,30,WSN,NL,61,0,0,71.0,11,1,10,0,0,1.000,,,0,0,0,1.39,0.18,P,colomje01
250,Bartolo Colon,35,BOS,AL,7,7,0,39.0,8,2,4,2,0,.750,,,-2,-10,0,1.38,0.86,P,colonba01
251,Clay Condrey,32,PHI,NL,56,0,0,69.0,16,7,9,0,1,1.000,,,-3,-9,-1,2.09,0.29,P,condrcl01
252,Brooks Conrad,28,OAK,AL,6,6,5,50.0,13,5,7,1,2,.923,0,0,0,0,0,2.16,2.00,3B-2B,conrabr01
253,José Contreras,36,CHW,AL,20,20,1,121.0,19,5,14,0,1,1.000,,,-3,-5,-1,1.41,0.95,P,contrjo01
254,Aaron Cook,29,COL,NL,32,32,2,211.1,60,15,43,2,4,.967,,,7,7,0,2.47,1.81,P,cookaa01
255,Alex Cora,32,BOS,AL,73,41,35,421.0,236,80,150,6,42,.975,-2,-6,1,3,1,4.92,3.03,SS-2B,coraal01
256,Roy Corcoran,28,SEA,AL,50,0,0,72.2,17,4,11,2,3,.882,,,-2,-6,0,1.86,0.30,P,corcoro01
257,Chad Cordero,26,WSN,NL,6,0,0,4.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,cordech01
258,Francisco Cordero,33,CIN,NL,72,0,0,70.1,8,1,6,1,0,.875,,,0,0,0,0.90,0.10,P,cordefr01
259,Bryan Corey,34,TOT,ZZ,46,0,0,45.0,11,6,4,1,0,.909,,,-1,-26,0,2.00,0.22,P,coreybr01
260,Lance Cormier,27,BAL,AL,45,1,0,71.2,16,5,10,1,0,.938,,,-1,-3,0,1.88,0.33,P,cormila01
261,Manny Corpas,25,COL,NL,76,0,0,79.2,15,7,8,0,1,1.000,,,1,3,0,1.69,0.20,P,corpama01
262,Kevin Correia,27,SFG,NL,25,19,0,110.0,21,13,7,1,0,.952,,,-1,-2,0,1.64,0.80,P,correke01
263,Chris Coste,35,PHI,NL,79,70,52,621.2,522,495,24,3,6,.994,1,3,-1,-2,1,7.51,6.57,C-1B,costech01
264,Neal Cotts,28,CHC,NL,50,0,0,35.2,8,2,4,2,0,.750,,,-1,-6,0,1.51,0.12,P,cottsne01
265,Craig Counsell,37,MIL,NL,75,60,51,565.2,241,69,169,3,24,.988,3,5,8,17,1,3.79,2.94,3B-SS-2B,counscr01
266,Callix Crabbe,25,SDP,NL,11,6,5,59.2,24,10,11,3,2,.875,-2,-46,-4,-80,0,3.17,1.91,2B-SS-OF,crabbca01
267,Jesse Crain,26,MIN,AL,66,0,0,62.2,14,1,10,3,2,.786,,,0,0,0,1.58,0.17,P,crainje01
268,Carl Crawford,26,TBR,AL,108,104,99,927.2,239,233,2,4,0,.983,17,22,22,28,-2,2.28,2.18,OF,crawfca02
269,Joe Crede,30,CHW,AL,97,95,88,834.2,284,57,207,20,22,.930,4,5,12,17,2,2.85,2.72,3B,credejo01
270,Coco Crisp,28,BOS,AL,114,98,95,886.0,240,234,4,2,1,.992,-6,-8,-10,-13,0,2.42,2.09,OF,crispco01
271,Bobby Crosby,28,OAK,AL,145,144,130,1263.0,602,202,383,17,99,.972,-2,-2,-4,-4,2,4.17,4.03,SS,crosbbo01
272,Francisco Cruceta,26,DET,AL,13,0,0,11.2,2,0,2,0,0,1.000,,,0,0,0,1.54,0.15,P,crucefr01
273,José Cruz,34,HOU,NL,15,7,3,70.0,18,18,0,0,0,1.000,-1,-14,-2,-34,0,2.31,1.20,OF,cruzjo02
274,Juan Cruz,29,ARI,NL,56,0,0,51.2,8,2,4,2,0,.750,,,1,4,0,1.05,0.11,P,cruzju02
275,Luis Cruz,24,PIT,NL,22,20,18,180.1,105,38,66,1,16,.990,0,1,3,19,0,5.19,4.73,SS-2B,cruzlu01
276,Nelson Cruz,27,TEX,AL,31,31,31,274.0,75,72,1,2,1,.973,-1,-3,2,8,0,2.40,2.35,OF,cruzne02
277,Michael Cuddyer,29,MIN,AL,60,60,57,527.2,158,148,8,2,10,.987,3,6,-4,-9,0,2.66,2.60,OF-1B,cuddymi01
278,Johnny Cueto,22,CIN,NL,31,31,0,174.0,34,15,16,3,2,.912,,,0,0,0,1.60,1.00,P,cuetojo01
279,Aaron Cunningham,22,OAK,AL,20,20,16,168.1,51,47,1,3,0,.941,0,3,6,42,0,2.57,2.40,OF,cunniaa01
280,Jack Cust,29,OAK,AL,83,82,38,624.2,141,133,4,4,0,.972,-13,-24,-22,-42,-2,1.97,1.65,OF,custja01
281,Jamie D'Antona,26,ARI,NL,2,1,0,7.0,9,7,2,0,2,1.000,0,0,-2,-291,-1,11.57,4.50,1B,dantoja01
282,Johnny Damon,34,NYY,AL,113,108,92,945.1,238,233,3,2,0,.992,12,15,2,2,2,2.25,2.07,OF-1B,damonjo01
283,John Danks,23,CHW,AL,33,33,0,195.0,40,12,28,0,1,1.000,,,4,4,1,1.85,1.21,P,danksjo01
284,Kyle Davies,24,KCR,AL,21,21,0,113.0,15,4,10,1,0,.933,,,-2,-4,0,1.12,0.67,P,davieky01
285,Chris Davis,22,TEX,AL,79,77,73,680.0,471,389,78,4,57,.992,-15,-27,-9,-15,0,6.18,5.63,1B-3B,davisch02
286,Doug Davis,32,ARI,NL,26,26,0,146.0,31,4,27,0,1,1.000,,,4,5,-1,1.91,1.19,P,davisdo02
287,Jason Davis,28,PIT,NL,14,4,0,34.0,11,5,5,1,1,.909,,,0,0,0,2.65,0.71,P,davisja02
288,Rajai Davis,27,TOT,MLB,93,44,39,497.2,161,156,4,1,2,.994,-6,-15,13,31,2,2.89,1.72,OF-2B,davisra01
289,Frankie De La Cruz,24,FLA,NL,6,1,0,9.0,5,1,4,0,1,1.000,,,1,22,0,5.00,0.83,P,delaceu01
290,Jorge De La Rosa,27,COL,NL,28,23,0,130.0,19,1,18,0,0,1.000,,,0,0,0,1.32,0.68,P,rosajo01
291,Valerio De Los Santos,35,COL,NL,2,2,0,8.0,0,0,0,0,0,,,,-1,-25,,0.00,0.00,P,delosva01
292,David DeJesus,28,KCR,AL,133,129,88,1112.2,314,310,3,1,1,.997,15,16,-16,-17,-4,2.53,2.35,OF,dejesda01
293,Manny Delcarmen,26,BOS,AL,73,0,0,74.1,11,6,5,0,0,1.000,,,-1,-3,0,1.33,0.15,P,delcama01
294,Carlos Delgado,36,NYM,NL,154,154,145,1376.1,1350,1237,105,8,106,.994,-2,-2,-11,-9,1,8.78,8.71,1B,delgaca01
295,Jesus Delgado,24,FLA,NL,2,0,0,2.0,1,0,1,0,0,1.000,,,0,0,0,4.50,0.50,P,delgaje01
296,David Dellucci,34,CLE,AL,56,46,26,383.0,76,75,1,0,0,1.000,-3,-11,0,0,0,1.79,1.36,OF,delluda01
297,Ryan Dempster,31,CHC,NL,33,33,1,206.2,53,18,34,1,2,.981,,,5,5,0,2.26,1.58,P,dempsry01
298,Travis Denker,22,SFG,NL,14,8,6,71.0,36,19,16,1,3,.972,0,3,-1,-19,0,4.44,2.50,2B-3B,denketr01
299,Chris Denorfia,27,OAK,AL,24,16,12,154.0,38,37,1,0,0,1.000,-3,-23,2,15,2,2.22,1.58,OF,denorch01
300,Mark DeRosa,33,CHC,NL,148,143,85,1239.0,487,262,214,11,34,.977,-3,-3,-26,-25,-5,3.46,2.67,2B-OF-3B-1B-SS,derosma01
301,Matt DeSalvo,27,ATL,NL,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,desalma01
302,Elmer Dessens,37,ATL,NL,4,0,0,4.0,1,0,1,0,0,1.000,,,0,0,0,2.25,0.25,P,desseel01
303,Joey Devine,24,OAK,AL,42,0,0,45.2,3,2,1,0,0,1.000,,,-1,-4,0,0.59,0.07,P,devinjo01
304,Blake DeWitt,22,LAD,NL,113,101,86,921.1,364,99,255,10,28,.973,12,16,3,4,-2,3.46,2.90,3B-2B,dewitbl01
305,Jose Diaz,28,TEX,AL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,diazjo01
306,Matt Diaz,30,ATL,NL,37,33,27,288.2,62,59,2,1,1,.984,-1,-5,-6,-24,0,1.90,1.65,OF,diazma02
307,Robinzon Diaz,24,PIT,NL,1,1,1,8.0,6,5,1,0,1,1.000,0,0,1,150,0,6.75,6.00,C,diazro01
308,Chris Dickerson,26,CIN,NL,28,25,18,227.2,48,48,0,0,0,1.000,4,19,8,42,0,1.90,1.71,OF,dickech01
309,R.A. Dickey,33,SEA,AL,32,14,0,112.1,29,6,23,0,1,1.000,,,4,7,0,2.32,0.91,P,dicker.01
310,Mark DiFelice,31,MIL,NL,15,0,0,19.0,2,1,1,0,0,1.000,,,0,0,0,0.95,0.13,P,difelma01
311,Mike Difelice,39,TBR,AL,7,6,6,54.0,45,42,3,0,1,1.000,0,0,0,0,0,7.50,6.43,C,difelmi01
312,Tim Dillard,24,MIL,NL,13,0,0,14.1,2,1,1,0,1,1.000,,,0,0,0,1.26,0.15,P,dillati01
313,Joe Dillon,32,MIL,NL,13,10,7,86.2,59,35,23,1,9,.983,1,18,-5,-69,-1,6.02,4.46,2B-1B-OF-3B,dillojo02
314,Lenny DiNardo,28,OAK,AL,11,2,0,23.0,6,3,3,0,1,1.000,,,0,0,0,2.35,0.55,P,dinarle01
315,Greg Dobbs,29,PHI,NL,61,45,11,356.0,117,45,69,3,8,.974,-10,-32,-1,-3,1,2.88,1.87,3B-OF-1B,dobbsgr01
316,Scott Dohmann,30,TBR,AL,12,0,0,14.2,2,2,0,0,1,1.000,,,-2,-27,0,1.23,0.17,P,dohmasc01
317,Freddy Dolsi,25,DET,AL,42,0,0,47.2,5,1,4,0,0,1.000,,,-3,-13,0,0.94,0.12,P,dolsifr01
318,Brendan Donnelly,36,CLE,AL,15,0,0,13.2,3,2,1,0,0,1.000,,,0,0,0,1.98,0.20,P,donnebr01
319,Octavio Dotel,34,CHW,AL,72,0,0,67.0,8,3,4,1,0,.875,,,-4,-12,0,0.94,0.10,P,doteloc01
320,Ryan Doumit,27,PIT,NL,106,103,96,910.0,664,597,59,8,8,.988,-6,-8,-1,-1,0,6.49,6.13,C-1B,doumiry01
321,Scott Downs,32,TOR,AL,66,0,0,70.2,25,10,14,1,1,.960,,,2,6,0,3.06,0.36,P,downssc01
322,J.D. Drew,32,BOS,AL,106,105,92,891.2,194,184,6,4,1,.979,-6,-8,-16,-21,-2,1.92,1.79,OF,drewj.01
323,Stephen Drew,25,ARI,NL,151,147,139,1294.1,582,190,378,14,85,.976,-9,-9,-2,-2,1,3.95,3.76,SS,drewst01
324,Justin Duchscherer,30,OAK,AL,22,22,1,141.2,18,5,13,0,1,1.000,,,2,3,0,1.14,0.82,P,duchsju01
325,Brandon Duckworth,32,KCR,AL,7,7,0,38.0,7,2,5,0,1,1.000,,,1,5,0,1.66,1.00,P,duckwbr01
326,Zach Duke,25,PIT,NL,31,31,1,185.0,52,11,39,2,3,.962,,,6,6,0,2.43,1.61,P,dukeza01
327,Elijah Dukes,24,WSN,NL,79,74,68,669.1,173,158,9,6,1,.965,2,4,8,14,0,2.25,2.11,OF,dukesel01
328,Phil Dumatrait,26,PIT,NL,21,11,0,78.2,13,3,10,0,1,1.000,,,1,3,0,1.49,0.62,P,dumatph01
329,Chris Duncan,27,STL,NL,61,57,32,478.1,236,220,14,2,13,.992,5,13,2,5,-1,4.40,3.55,OF-1B,duncach01
330,Shelley Duncan,28,NYY,AL,19,15,11,130.0,110,102,5,3,8,.973,-1,-13,-1,-9,0,7.41,5.35,1B-OF,duncash01
331,Adam Dunn,28,TOT,NL,154,154,103,1291.1,385,362,12,11,15,.971,-16,-15,-43,-39,-3,2.61,2.34,OF-1B,dunnad01
332,German Duran,23,TEX,AL,53,38,27,360.0,128,50,73,5,6,.961,-6,-20,-2,-6,0,3.08,2.20,3B-2B-OF-SS,durange01
333,Chad Durbin,30,PHI,NL,71,0,0,87.2,18,6,12,0,3,1.000,,,1,2,0,1.85,0.25,P,durbich01
334,Ray Durham,36,TOT,NL,95,85,64,738.0,381,188,190,3,53,.992,-7,-11,-9,-14,0,4.61,3.98,2B,durhara01
335,Jermaine Dye,34,CHW,AL,151,151,137,1312.2,272,266,5,1,0,.996,-13,-12,-20,-18,4,1.86,1.79,OF,dyeje01
336,Damion Easley,38,NYM,NL,83,70,61,649.1,346,165,175,6,40,.983,-9,-17,-7,-12,0,4.71,4.05,2B-SS-1B-OF-3B,easleda01
337,Adam Eaton,30,PHI,NL,21,19,0,107.0,24,10,14,0,3,1.000,,,4,7,0,2.02,1.14,P,eatonad01
338,David Eckstein,33,TOT,MLB,81,79,65,681.1,340,106,225,9,51,.974,1,2,-10,-17,-1,4.37,4.09,SS-2B,eckstda01
339,Jim Edmonds,38,TOT,NL,103,99,76,840.0,249,242,1,6,1,.976,-8,-11,-31,-44,-2,2.60,2.36,OF,edmonji01
340,Mike Ekstrom,24,SDP,NL,8,0,0,9.2,4,2,2,0,0,1.000,,,0,0,0,3.72,0.50,P,ekstrmi01
341,Scott Elarton,32,CLE,AL,8,0,0,15.1,5,1,4,0,0,1.000,,,1,13,0,2.93,0.63,P,elartsc01
342,Scott Elbert,22,LAD,NL,10,0,0,6.0,1,1,0,0,0,1.000,,,-1,-33,0,1.50,0.10,P,elbersc01
343,A.J. Ellis,27,LAD,NL,3,1,1,10.0,8,7,1,0,0,1.000,0,0,0,0,0,7.20,2.67,C,ellisaj01
344,Mark Ellis,31,OAK,AL,115,114,109,1011.2,568,228,336,4,88,.993,11,13,23,27,-1,5.02,4.90,2B,ellisma01
345,Jason Ellison,30,TEX,AL,7,2,2,29.0,11,11,0,0,0,1.000,2,74,0,0,0,3.41,1.57,OF,ellisja01
346,Jacoby Ellsbury,24,BOS,AL,140,129,108,1174.0,336,332,4,0,2,1.000,23,24,24,24,6,2.58,2.40,OF,ellsbja01
347,Alan Embree,38,OAK,AL,70,0,0,61.2,8,2,6,0,0,1.000,,,-1,-3,0,1.17,0.11,P,embreal01
348,Edwin Encarnación,25,CIN,NL,143,141,133,1237.0,330,91,216,23,23,.930,-12,-11,-17,-16,-1,2.23,2.15,3B,encared01
349,Morgan Ensberg,32,NYY,AL,26,16,11,168.0,79,46,32,1,3,.987,-2,-14,-5,-33,0,4.18,2.79,3B-1B,ensbemo01
350,Darin Erstad,34,HOU,NL,98,65,48,623.1,221,217,4,0,5,1.000,4,8,5,9,0,3.19,2.21,OF-1B,erstada01
351,Alcides Escobar,21,MIL,NL,2,0,0,2.0,0,0,0,0,0,,0,0,0,0,,0.00,0.00,SS,escobal02
352,Yunel Escobar,25,ATL,NL,126,125,121,1105.2,605,193,396,16,78,.974,7,8,8,9,-4,4.79,4.67,SS,escobyu01
353,Geno Espineli,25,SFG,NL,15,0,0,16.0,2,2,0,0,0,1.000,,,-1,-13,0,1.13,0.13,P,espinge01
354,Shawn Estes,35,SDP,NL,9,8,0,43.2,10,4,6,0,0,1.000,,,-1,-5,0,2.06,1.11,P,estessh01
355,Johnny Estrada,32,WSN,NL,14,12,8,94.1,88,78,8,2,0,.977,1,13,1,13,1,8.20,6.14,C,estrajo01
356,Marco Estrada,24,WSN,NL,11,0,0,12.2,3,1,2,0,0,1.000,,,0,0,0,2.13,0.27,P,estrama01
357,Andre Ethier,26,LAD,NL,140,131,112,1158.1,232,219,11,2,0,.991,-11,-11,-28,-29,-2,1.79,1.64,OF,ethiean01
358,Nick Evans,22,NYM,NL,31,26,7,198.1,46,44,2,0,3,1.000,-1,-7,8,48,0,2.09,1.48,OF-1B,evansni01
359,Dana Eveland,24,OAK,AL,29,29,1,168.0,23,5,18,0,2,1.000,,,-1,-1,0,1.23,0.79,P,evelada01
360,Adam Everett,31,MIN,AL,45,41,34,365.0,213,61,145,7,30,.967,-2,-6,0,0,1,5.08,4.58,SS-2B,everead01
361,Scott Eyre,36,TOT,NL,38,0,0,25.2,1,1,0,0,0,1.000,,,0,0,0,0.35,0.03,P,eyresc01
362,Brandon Fahey,27,BAL,AL,54,32,20,296.0,156,53,98,5,27,.968,-6,-22,-9,-37,0,4.59,2.70,SS-2B,faheybr01
363,Brian Falkenborg,30,TOT,NL,25,0,0,22.1,6,1,5,0,1,1.000,,,0,0,0,2.42,0.24,P,falkebr01
364,Kyle Farnsworth,32,TOT,AL,61,0,0,60.1,9,4,5,0,0,1.000,,,-1,-20,0,1.34,0.15,P,farnsky01
365,Sal Fasano,36,CLE,AL,15,14,9,120.0,113,102,9,2,1,.982,-2,-20,-2,-17,-1,8.33,6.94,C-1B,fasansa01
366,Ryan Feierabend,22,SEA,AL,8,8,0,39.2,12,2,10,0,0,1.000,,,3,15,0,2.72,1.50,P,feierry01
367,Scott Feldman,25,TEX,AL,28,25,0,151.1,36,13,21,2,2,.944,,,-2,-3,0,2.02,1.21,P,feldmsc01
368,Pedro Feliciano,31,NYM,NL,86,0,0,53.1,18,7,10,1,1,.944,,,0,0,0,2.87,0.20,P,felicpe01
369,Pedro Feliz,33,PHI,NL,129,106,94,980.1,305,74,223,8,19,.974,6,8,4,5,-1,2.73,2.28,3B-SS,felizpe01
370,Prince Fielder,24,MIL,NL,155,155,150,1383.2,1475,1369,89,17,132,.988,-2,-2,-12,-10,-4,9.48,9.41,1B,fieldpr01
371,Josh Fields,25,CHW,AL,12,6,2,61.2,24,6,16,2,3,.917,-1,-14,-2,-37,0,3.21,1.83,3B,fieldjo02
372,Chone Figgins,30,LAA,AL,112,112,101,977.1,304,94,204,6,19,.980,9,11,6,7,-3,2.74,2.61,3B-2B,figgich01
373,Nelson Figueroa,34,NYM,NL,16,6,0,45.1,11,4,6,1,0,.909,,,0,0,0,1.99,0.63,P,figuene01
374,Jeff Fiorentino,25,OAK,AL,2,0,0,4.0,0,0,0,0,0,,0,0,0,0,0,0.00,0.00,OF,fioreje01
375,Jesus Flores,23,WSN,NL,82,78,69,673.0,508,474,29,5,6,.990,-5,-9,-2,-4,-3,6.73,6.13,C,floreje02
376,Randy Flores,32,STL,NL,43,0,0,25.2,4,1,2,1,0,.750,,,-3,-23,0,1.05,0.07,P,florera01
377,Gavin Floyd,25,CHW,AL,33,33,1,206.1,43,18,23,2,3,.953,,,-4,-4,0,1.79,1.24,P,floydga01
378,Josh Fogg,31,CIN,NL,22,14,0,78.1,17,6,9,2,2,.882,,,0,0,0,1.72,0.68,P,foggjo01
379,Mike Fontenot,28,CHC,NL,82,49,36,499.2,245,101,143,1,27,.996,2,4,7,17,-1,4.39,2.94,2B-SS,fontemi01
380,Casey Fossum,30,DET,AL,31,0,0,41.1,6,1,5,0,0,1.000,,,2,10,0,1.31,0.19,P,fossuca01
381,Keith Foulke,35,OAK,AL,31,0,0,31.0,3,3,0,0,0,1.000,,,0,0,0,0.87,0.10,P,foulkke01
382,Dexter Fowler,22,COL,NL,9,5,4,50.2,13,12,1,0,1,1.000,-1,-26,2,47,0,2.31,1.44,OF,fowlede01
383,Chad Fox,37,CHC,NL,3,0,0,3.1,1,0,1,0,0,1.000,,,0,0,0,2.70,0.33,P,foxch02
384,Jeff Francis,27,COL,NL,24,24,0,143.2,30,8,21,1,0,.967,,,2,3,0,1.82,1.21,P,francje01
385,Ben Francisco,26,CLE,AL,104,98,84,875.0,212,196,12,4,3,.981,-7,-9,10,13,0,2.14,2.00,OF,francbe01
386,Frank Francisco,28,TEX,AL,58,0,0,63.1,4,2,1,1,0,.750,,,-3,-9,0,0.43,0.05,P,francfr01
387,Jeff Francoeur,24,ATL,NL,152,151,147,1328.2,300,282,14,4,2,.987,-11,-10,-8,-7,2,2.01,1.95,OF,francje02
388,Ryan Franklin,35,STL,NL,74,0,0,78.2,23,11,12,0,2,1.000,,,0,0,0,2.63,0.31,P,frankry01
389,Jason Frasor,30,TOR,AL,49,0,0,47.1,10,3,7,0,0,1.000,,,2,8,0,1.90,0.20,P,frasoja01
390,Ryan Freel,32,CIN,NL,38,26,15,253.1,74,63,10,1,1,.986,-7,-31,-4,-18,0,2.59,1.78,OF-3B-2B,freelry01
391,Brian Fuentes,32,COL,NL,66,0,0,62.2,10,1,9,0,0,1.000,,,0,0,0,1.44,0.15,P,fuentbr01
