Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,Rdrs,Rdrs/yr,Rgood,RF/9,RF/G,Pos Summary,Name-additional
196,Alexi Casilla,22,MIN,AL,55,50,44,451.0,249,84,155,10,40,.960,-4,-11,-3,-8,-1,4.77,4.19,2B-SS,casilal01
197,Santiago Casilla,26,OAK,AL,45,0,0,50.2,2,1,1,0,0,1.000,,,-3,-11,0,0.36,0.04,P,garcija01
198,Jack Cassel,26,SDP,NL,6,4,0,22.2,5,0,5,0,0,1.000,,,0,0,0,1.99,0.83,P,casseja01
199,Alberto Castillo,37,BAL,AL,11,11,8,91.2,99,92,7,0,1,1.000,0,0,0,0,-1,9.72,9.00,C,castial01
200,Jose Castillo,26,PIT,NL,61,47,39,448.1,223,86,128,9,24,.960,-5,-13,-2,-5,-1,4.30,3.40,3B-2B-SS-OF,castijo02
201,Luis Castillo,31,TOT,ZZ,135,133,120,1158.1,573,253,315,5,75,.991,-11,-11,-4,-4,2,4.41,4.21,2B,castilu01
202,Kory Casto,25,WSN,NL,12,12,8,100.2,31,31,0,0,1,1.000,-4,-45,-2,-23,-2,2.77,2.21,OF-1B,castoko01
203,Fabio Castro,22,PHI,NL,10,1,0,12.0,1,1,0,0,0,1.000,,,0,0,0,0.75,0.10,P,castrfa01
204,Juan Castro,35,CIN,NL,38,18,10,178.1,68,24,41,3,5,.956,-2,-15,-1,-9,0,3.28,1.59,SS-3B-2B,castrju01
205,Ramon Castro,31,NYM,NL,50,35,33,330.2,319,303,12,4,1,.987,-3,-11,-3,-10,-2,8.57,6.30,C,castrra01
206,Frank Catalanotto,33,TEX,AL,78,73,36,579.1,200,192,8,0,8,1.000,0,0,-8,-16,-3,3.11,2.56,OF-1B,catalfr01
207,Troy Cate,26,STL,NL,14,0,0,16.0,2,2,0,0,0,1.000,,,0,0,0,1.13,0.14,P,catetr01
208,Andy Cavazos,26,STL,NL,17,0,0,20.0,1,0,1,0,1,1.000,,,0,0,0,0.45,0.06,P,cavazan01
209,Ronny Cedeno,24,CHC,NL,24,14,9,157.0,79,27,50,2,9,.975,3,23,2,15,1,4.41,2.85,SS-2B-3B,cedenro02
210,Gustavo Chacin,26,TOR,AL,5,5,0,27.1,1,0,1,0,0,1.000,,,0,0,0,0.33,0.20,P,chacigu01
211,Shawn Chacon,29,PIT,NL,64,4,0,96.0,24,3,20,1,4,.958,,,3,6,0,2.16,0.36,P,chacosh01
212,Joba Chamberlain,21,NYY,AL,19,0,0,24.0,1,0,1,0,0,1.000,,,0,0,0,0.38,0.05,P,chambjo03
213,Endy Chavez,29,NYM,NL,67,32,28,353.0,102,101,1,0,0,1.000,3,10,12,40,0,2.60,1.52,OF,chaveen01
214,Eric Chavez,29,OAK,AL,88,87,82,774.2,241,66,169,6,16,.975,6,9,8,13,0,2.73,2.67,3B,chaveer01
215,Bruce Chen,30,TEX,AL,5,0,0,10.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,chenbr01
216,Rocky Cherry,27,TOT,ZZ,22,0,0,31.1,4,1,2,1,0,.750,,,0,0,0,0.86,0.14,P,cherrro01
217,Matt Chico,24,WSN,NL,31,31,0,167.0,20,2,18,0,1,1.000,,,0,0,0,1.08,0.65,P,chicoma01
218,Randy Choate,31,ARI,NL,2,0,0,0.0,0,0,0,0,0,,,,0,,,,0.00,P,choatra01
219,Shin-Soo Choo,24,CLE,AL,5,4,4,43.0,11,10,1,0,1,1.000,2,53,2,55,0,2.30,2.20,OF,choosh01
220,Vinnie Chulk,28,SFG,NL,57,0,0,53.0,7,2,4,1,1,.857,,,-1,-3,0,1.02,0.11,P,chulkvi01
221,Ryan Church,28,WSN,NL,128,126,77,1045.1,321,314,4,3,1,.991,4,4,20,22,2,2.74,2.48,OF,churcry01
222,Alex Cintron,28,CHW,AL,48,41,31,362.2,171,65,96,10,23,.942,-6,-20,-11,-38,-1,4.00,3.22,SS-2B-3B,cintral01
223,Jeff Cirillo,37,TOT,MLB,37,25,19,241.0,127,77,47,3,9,.976,6,31,7,34,0,4.63,3.18,3B-1B-2B-P,cirilje01
224,Brady Clark,34,TOT,NL,60,22,13,274.1,61,60,0,1,0,.984,-1,-3,-6,-26,-2,1.97,1.00,OF,clarkbr02
225,Howie Clark,33,TOR,AL,18,11,5,100.0,45,23,22,0,5,1.000,1,16,2,19,0,4.05,2.50,3B-2B-1B-SS,clarkho02
226,Tony Clark,35,ARI,NL,83,43,39,452.2,466,432,32,2,50,.996,3,7,-1,-2,2,9.23,5.59,1B,clarkto02
227,Darren Clarke,26,COL,NL,2,0,0,1.1,1,0,1,0,0,1.000,,,0,0,0,6.75,0.50,P,clarkda06
228,Royce Clayton,37,TOT,AL,72,57,48,514.1,262,73,181,8,30,.969,3,7,3,7,0,4.44,3.53,SS-3B,claytro01
229,Roger Clemens,44,NYY,AL,18,17,0,99.0,19,4,15,0,2,1.000,,,-1,-2,0,1.73,1.06,P,clemero02
230,Brent Clevlen,23,DET,AL,12,1,0,24.1,4,4,0,0,0,1.000,0,-5,0,0,0,1.48,0.33,OF,clevlbr01
231,Tyler Clippard,22,NYY,AL,6,6,0,27.0,4,2,2,0,1,1.000,,,-1,-7,0,1.33,0.67,P,clippty01
232,Buck Coats,25,CIN,NL,12,5,5,68.2,21,18,2,1,0,.952,2,26,2,34,0,2.62,1.67,OF,coatsbu01
233,Todd Coffey,26,CIN,NL,58,0,0,51.0,9,1,8,0,0,1.000,,,-2,-7,0,1.59,0.16,P,coffeto01
234,Willie Collazo,27,NYM,NL,6,0,0,5.2,1,0,1,0,0,1.000,,,0,0,0,1.59,0.17,P,collawi01
235,Jesus Colome,29,WSN,NL,61,0,0,66.0,11,5,6,0,0,1.000,,,2,6,0,1.50,0.18,P,colomje01
236,Bartolo Colon,34,LAA,AL,19,18,0,99.1,12,3,8,1,1,.917,,,-2,-4,0,1.00,0.58,P,colonba01
237,Steve Colyer,28,ATL,NL,7,0,0,3.2,2,0,2,0,0,1.000,,,0,0,0,4.91,0.29,P,colyest01
238,Clay Condrey,31,PHI,NL,39,0,0,50.0,14,7,7,0,1,1.000,,,0,0,0,2.52,0.36,P,condrcl01
239,Jeff Conine,41,TOT,NL,71,57,48,525.2,499,471,23,5,56,.990,-3,-6,-5,-11,0,8.46,6.86,1B-OF-3B,coninje01
240,José Contreras,35,CHW,AL,32,30,2,189.0,33,5,22,6,2,.818,,,-8,-8,0,1.29,0.84,P,contrjo01
241,Aaron Cook,28,COL,NL,25,25,2,166.0,47,13,34,0,1,1.000,,,5,6,0,2.55,1.88,P,cookaa01
242,Alex Cora,31,BOS,AL,73,52,41,502.2,262,93,164,5,38,.981,6,13,6,13,-1,4.60,3.17,2B-SS-1B,coraal01
243,Tim Corcoran,29,TBD,AL,9,0,0,17.1,3,1,2,0,0,1.000,,,0,0,0,1.56,0.33,P,corcoti02
244,Chad Cordero,25,WSN,NL,76,0,0,75.0,3,0,3,0,0,1.000,,,-1,-2,0,0.36,0.04,P,cordech01
245,Francisco Cordero,32,MIL,NL,66,0,0,63.1,8,2,6,0,1,1.000,,,-1,-3,0,1.14,0.12,P,cordefr01
246,Bryan Corey,33,BOS,AL,9,0,0,9.1,4,0,4,0,1,1.000,,,1,24,0,3.86,0.44,P,coreybr01
247,Lance Cormier,26,ATL,NL,10,9,0,45.2,9,3,6,0,1,1.000,,,0,0,0,1.77,0.90,P,cormila01
248,Rheal Cormier,40,CIN,NL,6,0,0,3.0,2,0,2,0,0,1.000,,,0,0,0,6.00,0.33,P,cormirh01
249,Manny Corpas,24,COL,NL,78,0,0,78.0,16,7,9,0,0,1.000,,,2,5,0,1.85,0.21,P,corpama01
250,Kevin Correia,26,SFG,NL,59,8,0,101.2,17,9,8,0,0,1.000,,,-3,-6,0,1.50,0.29,P,correke01
251,Fernando Cortez,25,KCR,AL,6,3,2,33.0,24,12,11,1,4,.958,-1,-22,-1,-36,0,6.27,3.83,2B,cortefe01
252,Shane Costa,25,KCR,AL,27,18,15,171.0,55,54,0,1,0,.982,3,21,8,56,0,2.84,2.00,OF,costash01
253,Chris Coste,34,PHI,NL,32,26,24,249.2,175,163,12,0,4,1.000,2,11,0,0,-1,6.31,5.47,C-1B,costech01
254,Humberto Cota,28,PIT,NL,5,5,4,41.0,32,30,2,0,0,1.000,-1,-29,-1,-20,0,7.02,6.40,C,cotahu01
255,Neal Cotts,27,CHC,NL,16,0,0,16.2,2,0,2,0,0,1.000,,,0,0,0,1.08,0.13,P,cottsne01
256,Craig Counsell,36,MIL,NL,93,66,58,663.1,278,87,189,2,38,.993,8,15,11,20,2,3.74,2.73,3B-2B-SS,counscr01
257,Jon Coutlangus,26,CIN,NL,64,0,0,41.0,9,0,9,0,1,1.000,,,1,5,0,1.98,0.14,P,coutljo01
258,Jesse Crain,25,MIN,AL,18,0,0,16.1,7,5,2,0,1,1.000,,,1,13,0,3.86,0.39,P,crainje01
259,Carl Crawford,25,TBD,AL,139,136,129,1186.1,293,286,3,4,1,.986,3,3,-4,-4,-2,2.19,2.08,OF,crawfca02
260,Joe Crede,29,CHW,AL,46,45,40,388.1,137,36,97,4,18,.971,5,14,9,28,0,3.08,2.89,3B,credejo01
261,Coco Crisp,27,BOS,AL,144,137,131,1216.1,416,408,7,1,4,.998,31,31,30,29,2,3.07,2.88,OF,crispco01
262,Bobby Crosby,27,OAK,AL,92,92,88,813.2,427,131,282,14,61,.967,-3,-4,3,5,0,4.57,4.49,SS,crosbbo01
263,Enrique Cruz,25,CIN,NL,1,0,0,2.2,1,0,0,1,0,.000,-1,-225,-1,-270,0,0.00,0.00,SS,cruzen01
264,José Cruz,33,SDP,NL,70,60,53,560.2,153,147,5,1,2,.993,3,6,12,25,2,2.44,2.17,OF,cruzjo02
265,Juan Cruz,28,ARI,NL,53,0,0,61.0,7,1,6,0,1,1.000,,,-1,-3,0,1.03,0.13,P,cruzju02
266,Nelson Cruz,26,TEX,AL,94,79,71,722.1,178,167,6,5,1,.972,-4,-6,2,3,-4,2.16,1.84,OF,cruzne02
267,Michael Cuddyer,28,MIN,AL,144,144,141,1263.1,313,286,23,4,6,.987,-3,-3,1,0,6,2.20,2.15,OF-1B,cuddymi01
268,Jack Cust,28,OAK,AL,60,58,27,463.2,98,93,1,4,0,.959,-5,-14,-8,-20,0,1.82,1.57,OF,custja01
269,Johnny Damon,33,NYY,AL,85,76,58,659.1,208,202,3,3,1,.986,7,12,-2,-3,0,2.80,2.38,OF-1B,damonjo01
270,John Danks,22,CHW,AL,26,26,0,139.0,23,5,17,1,1,.957,,,2,3,0,1.42,0.85,P,danksjo01
271,Jeff DaVanon,33,TOT,ZZ,33,20,17,210.2,53,51,1,1,0,.981,1,7,-2,-11,-2,2.22,1.58,OF,davanje02
272,Dave Davidson,23,PIT,NL,2,0,0,2.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,davidda01
273,Kyle Davies,23,TOT,ZZ,28,28,0,136.0,26,8,16,2,1,.923,,,0,0,0,1.59,0.86,P,davieky01
274,Doug Davis,31,ARI,NL,33,33,0,192.2,45,5,38,2,2,.956,,,4,4,1,2.01,1.30,P,davisdo02
275,Jason Davis,27,TOT,AL,24,0,0,37.0,8,4,3,1,3,.875,,,-2,-64,0,1.70,0.29,P,davisja02
276,Kane Davis,32,PHI,NL,11,0,0,11.1,0,0,0,0,0,,,,0,0,0,0.00,0.00,P,daviska01
277,Rajai Davis,26,TOT,NL,62,45,29,408.0,134,131,3,0,0,1.000,3,9,-4,-11,-2,2.96,2.16,OF,davisra01
278,Dewon Day,26,CHW,AL,13,0,0,12.0,2,1,0,1,0,.500,,,-1,-15,0,0.75,0.08,P,dayde01
279,Alejandro De Aza,23,FLA,NL,35,34,32,303.2,89,85,3,1,0,.989,-7,-28,4,15,0,2.61,2.51,OF,deazaal01
280,Jordan De Jong,28,TOR,AL,6,0,0,9.0,1,0,1,0,0,1.000,,,-1,-20,0,1.00,0.17,P,dejonjo01
281,Frankie De La Cruz,23,DET,AL,6,0,0,6.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P,delaceu01
282,Jorge De La Rosa,26,KCR,AL,26,23,0,130.0,17,3,13,1,1,.941,,,-1,-1,0,1.11,0.62,P,rosajo01
283,Julio De Paula,24,MIN,AL,16,0,0,20.0,5,2,2,1,0,.800,,,-2,-19,0,1.80,0.25,P,depauju01
284,David DeJesus,27,KCR,AL,156,153,147,1351.1,410,401,5,4,0,.990,7,7,-6,-5,0,2.70,2.60,OF,dejesda01
285,Francisco Del Rosario,26,PHI,NL,23,0,0,26.1,5,1,4,0,1,1.000,,,1,8,0,1.71,0.22,P,rosarfr01
286,Manny Delcarmen,25,BOS,AL,44,0,0,44.0,8,2,6,0,0,1.000,,,0,0,0,1.64,0.18,P,delcama01
287,Carlos Delgado,35,NYM,NL,138,138,131,1219.1,1215,1133,74,8,101,.993,0,0,0,0,-1,8.91,8.75,1B,delgaca01
288,David Dellucci,33,CLE,AL,51,44,36,382.1,100,97,3,0,0,1.000,-2,-6,0,0,2,2.35,1.96,OF,delluda01
289,Ryan Dempster,30,CHC,NL,66,0,0,66.2,11,4,7,0,1,1.000,,,-1,-3,0,1.49,0.17,P,dempsry01
290,Mark DeRosa,32,CHC,NL,147,138,107,1206.1,546,272,263,11,57,.980,7,7,3,2,2,3.99,3.28,2B-3B-OF-1B-SS,derosma01
291,Matt DeSalvo,26,NYY,AL,7,6,0,27.2,5,1,4,0,1,1.000,,,-1,-7,0,1.63,0.71,P,desalma01
292,Elmer Dessens,36,TOT,NL,17,5,0,34.0,10,2,8,0,1,1.000,,,3,105,0,2.65,0.59,P,desseel01
293,Ross Detwiler,21,WSN,NL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,detwiro01
294,Joey Devine,23,ATL,NL,10,0,0,8.1,0,0,0,0,0,,,,0,0,,0.00,0.00,P,devinjo01
295,Matt Diaz,29,ATL,NL,98,77,53,696.2,168,161,5,2,2,.988,-1,-2,16,27,2,2.14,1.66,OF-1B,diazma02
296,Victor Diaz,25,TEX,AL,26,20,10,171.2,36,35,0,1,0,.972,2,14,4,27,0,1.83,1.35,OF,diazvi01
297,Mike Difelice,38,NYM,NL,16,11,10,106.2,92,83,7,2,0,.978,0,0,0,0,-1,7.59,5.63,C,difelmi01
298,Joe Dillon,31,MIL,NL,18,11,5,109.1,60,49,11,0,8,1.000,2,22,4,44,0,4.94,3.00,OF-1B-2B-3B,dillojo02
299,Lenny DiNardo,27,OAK,AL,35,20,0,131.1,18,1,15,2,0,.889,,,-1,-1,0,1.10,0.46,P,dinarle01
300,Greg Dobbs,28,PHI,NL,98,78,26,615.1,265,167,90,8,15,.970,-8,-15,-8,-15,-3,3.76,2.50,3B-1B-OF-2B,dobbsgr01
301,Scott Dohmann,29,TBD,AL,31,0,0,32.2,6,4,2,0,0,1.000,,,0,0,0,1.65,0.19,P,dohmasc01
302,Brendan Donnelly,35,BOS,AL,27,0,0,20.2,1,0,1,0,0,1.000,,,-1,-9,0,0.44,0.04,P,donnebr01
303,Octavio Dotel,33,TOT,ZZ,33,0,0,30.2,2,1,1,0,0,1.000,,,-1,-39,0,0.59,0.06,P,doteloc01
304,Ryan Doumit,26,PIT,NL,67,63,53,553.1,238,223,12,3,5,.987,4,8,15,32,1,3.82,3.41,OF-C-1B,doumiry01
305,Dennis Dove,25,STL,NL,3,0,0,3.0,0,0,0,0,0,,,,0,0,0,0.00,0.00,P,dovede01
306,Scott Downs,31,TOR,AL,81,0,0,58.0,17,3,13,1,1,.941,,,2,7,0,2.48,0.20,P,downssc01
307,Cory Doyne,25,BAL,AL,5,0,0,3.2,0,0,0,0,0,,,,0,0,,0.00,0.00,P,doyneco01
308,J.D. Drew,31,BOS,AL,135,126,107,1091.1,233,224,3,6,1,.974,5,6,-6,-6,-6,1.87,1.68,OF,drewj.01
309,Stephen Drew,24,ARI,NL,147,143,140,1283.1,638,212,409,17,98,.973,-6,-6,-1,-1,-1,4.36,4.22,SS,drewst01
310,Travis Driskill,35,HOU,NL,2,0,0,6.0,1,1,0,0,0,1.000,,,0,0,0,1.50,0.50,P,drisktr01
311,Justin Duchscherer,29,OAK,AL,17,0,0,16.1,6,2,4,0,0,1.000,,,1,13,0,3.31,0.35,P,duchsju01
312,Brandon Duckworth,31,KCR,AL,25,3,0,46.2,13,7,6,0,1,1.000,,,-1,-4,0,2.51,0.50,P,duckwbr01
313,Chris Duffy,27,PIT,NL,68,58,54,534.2,176,172,3,1,0,.994,5,11,4,8,6,2.95,2.57,OF,duffych01
314,Zach Duke,24,PIT,NL,20,19,0,107.1,24,2,22,0,3,1.000,,,3,6,0,2.01,1.20,P,dukeza01
315,Elijah Dukes,23,TBD,AL,40,38,36,345.2,90,87,3,0,1,1.000,-3,-9,-6,-20,-2,2.34,2.25,OF,dukesel01
316,Phil Dumatrait,25,CIN,NL,6,6,0,18.0,3,2,1,0,0,1.000,,,-1,-10,0,1.50,0.50,P,dumatph01
317,Chris Duncan,26,STL,NL,102,91,56,779.0,191,183,6,2,3,.990,-14,-22,-6,-9,-2,2.18,1.72,OF-1B,duncach01
318,Shelley Duncan,27,NYY,AL,20,6,3,87.0,43,38,5,0,7,1.000,1,11,4,55,2,4.45,2.05,OF-1B,duncash01
319,Adam Dunn,27,CIN,NL,144,142,93,1189.2,254,244,4,6,0,.976,-12,-12,-52,-52,-12,1.88,1.72,OF,dunnad01
320,Chad Durbin,29,DET,AL,36,19,0,127.2,19,4,15,0,0,1.000,,,3,5,0,1.34,0.53,P,durbich01
321,J.D. Durbin,25,TOT,NL,19,10,1,65.1,15,8,7,0,0,1.000,,,-1,-18,0,2.07,0.79,P,durbijd01
322,Ray Durham,35,SFG,NL,124,117,105,1028.0,556,244,300,12,86,.978,-1,-1,-9,-11,-1,4.76,4.39,2B,durhara01
323,Jermaine Dye,33,CHW,AL,135,135,123,1156.0,296,284,9,3,3,.990,-16,-17,-54,-56,4,2.28,2.17,OF,dyeje01
324,Damion Easley,37,NYM,NL,52,46,45,421.2,233,112,116,5,26,.979,5,15,2,5,0,4.87,4.38,2B-OF-1B-3B,easleda01
325,Adam Eaton,29,PHI,NL,30,30,0,161.2,38,18,18,2,1,.947,,,3,4,1,2.00,1.20,P,eatonad01
326,David Eckstein,32,STL,NL,114,112,95,943.2,494,164,310,20,59,.960,-5,-7,-12,-15,0,4.52,4.16,SS,eckstda01
327,Jim Edmonds,37,STL,NL,104,99,74,828.1,257,244,8,5,4,.981,-4,-6,-6,-8,0,2.74,2.42,OF-1B,edmonji01
328,Scott Elarton,31,KCR,AL,9,9,0,37.0,3,1,2,0,1,1.000,,,1,6,0,0.73,0.33,P,elartsc01
329,Brad Eldred,26,PIT,NL,11,9,3,73.2,32,31,1,0,3,1.000,0,0,0,0,0,3.91,2.67,OF-1B,eldrebr01
330,Mark Ellis,30,OAK,AL,150,149,144,1322.0,806,302,499,5,104,.994,15,13,13,12,-3,5.45,5.34,2B,ellisma01
331,Jason Ellison,29,TOT,ZZ,78,20,17,267.0,75,73,1,1,0,.987,9,39,14,62,0,2.49,0.95,OF,ellisja01
332,Jacoby Ellsbury,23,BOS,AL,33,28,21,257.0,75,75,0,0,0,1.000,3,15,-10,-46,-2,2.63,2.27,OF,ellsbja01
333,Alan Embree,37,OAK,AL,68,0,0,68.0,8,3,5,0,0,1.000,,,-1,-3,0,1.06,0.12,P,embreal01
334,Edwin Encarnación,24,CIN,NL,137,134,116,1168.0,340,112,212,16,21,.953,-21,-21,-11,-11,1,2.50,2.36,3B,encared01
335,Juan Encarnacion,31,STL,NL,74,72,62,619.0,135,125,2,8,0,.941,-17,-32,-6,-11,0,1.85,1.72,OF,encarju01
336,John Ennis,27,PHI,NL,3,1,0,7.2,1,1,0,0,0,1.000,,,0,0,0,1.17,0.33,P,ennisjo01
337,Morgan Ensberg,31,TOT,NL,81,63,55,594.0,196,46,137,13,16,.934,-10,-20,-7,-14,0,2.77,2.26,3B-1B,ensbemo01
338,Darin Erstad,33,CHW,AL,82,74,64,665.0,324,306,16,2,18,.994,6,11,4,7,-1,4.36,3.79,OF-1B,erstada01
339,Kelvim Escobar,31,LAA,AL,30,30,3,195.2,33,13,18,2,4,.939,,,1,1,0,1.43,1.03,P,escobke01
340,Yunel Escobar,24,ATL,NL,85,75,64,686.2,308,107,190,11,36,.964,1,2,-2,-4,-2,3.89,3.09,SS-2B-3B,escobyu01
341,Brian Esposito,28,STL,NL,1,0,0,1.0,1,1,0,0,0,1.000,0,0,0,0,,9.00,1.00,C,esposbr01
342,Johnny Estrada,31,MIL,NL,113,111,101,961.0,846,803,37,6,6,.993,-8,-10,-11,-13,-1,7.87,7.43,C,estrajo01
343,Andre Ethier,25,LAD,NL,145,117,87,1085.2,264,249,10,5,1,.981,4,4,10,11,4,2.15,1.79,OF,ethiean01
344,Terry Evans,25,LAA,AL,7,3,2,31.1,4,4,0,0,0,1.000,1,42,4,154,0,1.15,0.57,OF,evanste01
345,Dana Eveland,23,ARI,NL,5,1,0,5.0,2,0,2,0,0,1.000,,,0,0,0,3.60,0.40,P,evelada01
346,Adam Everett,30,HOU,NL,66,62,53,535.1,301,96,197,8,37,.973,11,24,15,35,0,4.93,4.44,SS,everead01
347,Scott Eyre,35,CHC,NL,55,0,0,52.1,2,0,2,0,1,1.000,,,-2,-7,0,0.34,0.04,P,eyresc01
348,Willie Eyre,28,TEX,AL,33,2,0,68.0,17,6,11,0,1,1.000,,,1,3,0,2.25,0.52,P,eyrewi01
349,Brandon Fahey,26,BAL,AL,33,12,4,148.1,69,28,40,1,9,.986,3,20,7,56,0,4.13,1.89,SS-2B-OF-3B,faheybr01
350,Brian Falkenborg,29,STL,NL,16,0,0,18.2,4,2,2,0,1,1.000,,,0,0,0,1.93,0.25,P,falkebr01
351,Kyle Farnsworth,31,NYY,AL,64,0,0,60.0,13,3,7,3,0,.769,,,-2,-6,0,1.50,0.16,P,farnsky01
352,Sal Fasano,35,TOR,AL,16,14,7,120.1,101,93,5,3,0,.970,-2,-20,0,0,1,7.33,6.13,C,fasansa01
353,Ryan Feierabend,21,SEA,AL,13,9,0,49.1,9,1,8,0,0,1.000,,,2,9,0,1.64,0.69,P,feierry01
354,Scott Feldman,24,TEX,AL,29,0,0,39.0,8,1,7,0,1,1.000,,,1,6,0,1.85,0.28,P,feldmsc01
355,Pedro Feliciano,30,NYM,NL,78,0,0,64.0,19,2,15,2,1,.895,,,1,3,0,2.39,0.22,P,felicpe01
356,Pedro Feliz,32,SFG,NL,148,142,135,1270.1,440,125,304,11,33,.975,16,15,24,22,0,3.04,2.84,3B-1B-OF-C,felizpe01
357,Robert Fick,33,WSN,NL,97,42,22,481.0,390,362,23,5,32,.987,-3,-7,-7,-17,0,7.20,3.74,1B-OF,fickro01
358,Nate Field,31,FLA,NL,1,0,0,1.0,0,0,0,0,0,,,,0,0,,0.00,0.00,P,fieldna01
359,Prince Fielder,23,MIL,NL,153,151,146,1338.0,1276,1163,99,14,115,.989,-11,-10,-15,-13,-1,8.49,8.25,1B,fieldpr01
360,Josh Fields,24,CHW,AL,100,99,88,869.0,253,81,161,11,13,.957,-9,-13,-13,-17,3,2.51,2.42,3B-OF,fieldjo02
361,Chone Figgins,29,LAA,AL,114,113,101,980.2,273,78,181,14,15,.949,-11,-13,-6,-7,-1,2.38,2.18,3B-OF-2B,figgich01
362,Luis Figueroa,33,SFG,NL,2,0,0,3.0,4,1,3,0,0,1.000,0,-160,1,400,0,12.00,2.00,SS-OF,figuelu01
363,Steve Finley,42,COL,NL,28,15,13,161.1,47,46,1,0,1,1.000,-3,-20,-6,-44,-2,2.62,1.68,OF,finlest01
364,Jesus Flores,22,WSN,NL,55,42,40,395.1,296,262,30,4,1,.986,1,3,5,16,1,6.65,5.31,C,floreje02
365,Randy Flores,31,STL,NL,70,0,0,55.0,10,1,9,0,0,1.000,,,1,4,0,1.64,0.14,P,florera01
366,Ron Flores,27,OAK,AL,17,0,0,17.2,1,0,0,1,0,.000,,,0,0,0,0.00,0.00,P,florero01
367,Cliff Floyd,34,CHC,NL,79,75,22,545.0,102,101,1,0,0,1.000,5,11,-10,-22,0,1.68,1.29,OF,floydcl01
368,Gavin Floyd,24,CHW,AL,16,10,0,70.0,12,7,4,1,0,.917,,,-3,-8,0,1.41,0.69,P,floydga01
369,Josh Fogg,30,COL,NL,30,29,0,165.2,31,12,19,0,4,1.000,,,0,0,0,1.68,1.03,P,foggjo01
370,Mike Fontenot,27,CHC,NL,64,53,45,487.0,250,114,128,8,33,.968,-2,-5,-1,-1,1,4.47,3.72,2B-SS,fontemi01
371,Lew Ford,30,MIN,AL,49,27,23,293.1,61,59,1,1,1,.984,-5,-21,0,0,4,1.84,1.22,OF,fordle01
372,Casey Fossum,29,TBD,AL,40,10,0,76.0,19,4,15,0,0,1.000,,,3,8,0,2.25,0.48,P,fossuca01
373,Jake Fox,24,CHC,NL,4,3,1,24.0,5,5,0,0,2,1.000,0,5,-2,-100,0,1.88,1.25,OF-1B,foxja02
374,Jeff Francis,26,COL,NL,34,34,1,215.1,45,12,33,0,2,1.000,,,5,5,0,1.88,1.32,P,francje01
375,Ben Francisco,25,CLE,AL,19,14,11,130.1,32,32,0,0,0,1.000,3,25,6,55,0,2.21,1.68,OF,francbe01
376,Frank Francisco,27,TEX,AL,59,0,0,59.1,7,2,3,2,0,.714,,,-2,-6,0,0.76,0.08,P,francfr01
377,Julio Franco,48,TOT,NL,18,16,14,149.1,141,124,17,0,14,1.000,4,35,2,16,0,8.50,7.83,1B-3B,francju01
378,Jeff Francoeur,23,ATL,NL,162,162,157,1440.2,351,327,19,5,2,.986,16,13,40,33,8,2.16,2.14,OF,francje02
379,Kevin Frandsen,25,SFG,NL,89,61,46,595.2,288,124,158,6,33,.979,-5,-10,-9,-18,0,4.26,3.03,2B-SS-OF-3B,frandke01
380,Ryan Franklin,34,STL,NL,69,0,0,80.0,12,4,8,0,1,1.000,,,1,3,0,1.35,0.17,P,frankry01
381,Jason Frasor,29,TOR,AL,51,0,0,57.0,9,2,7,0,0,1.000,,,1,4,-1,1.42,0.18,P,frasoja01
382,Ryan Freel,31,CIN,NL,69,65,51,579.1,195,156,35,4,4,.979,-12,-25,-2,-4,-1,2.97,2.36,OF-3B-2B,freelry01
383,Brian Fuentes,31,COL,NL,64,0,0,61.1,7,0,6,1,0,.857,,,0,0,0,0.88,0.09,P,fuentbr01
384,Sam Fuld,25,CHC,NL,8,1,1,24.0,10,9,1,0,1,1.000,1,45,2,100,0,3.75,1.25,OF,fuldsa01
385,Aaron Fultz,33,CLE,AL,49,0,0,37.0,9,7,2,0,0,1.000,,,0,0,0,2.19,0.18,P,fultzaa01
386,Rafael Furcal,29,LAD,NL,138,138,125,1210.0,686,241,426,19,99,.972,11,10,9,9,2,4.96,4.83,SS,furcara02
387,J.J. Furmaniak,27,OAK,AL,11,5,3,52.0,21,9,11,1,5,.952,-2,-39,0,0,0,3.46,1.67,SS-2B-3B-OF,furmajj01
388,Kason Gabbard,25,TOT,AL,15,15,1,81.1,25,5,20,0,3,1.000,,,2,29,0,2.77,1.67,P,gabbaka01
389,Eric Gagne,31,TOT,AL,54,0,0,52.0,10,2,8,0,0,1.000,,,2,46,0,1.73,0.19,P,gagneer01
390,Armando Galarraga,25,TEX,AL,3,1,0,8.2,1,1,0,0,0,1.000,,,0,0,0,1.04,0.33,P,galarar01
391,John Gall,29,FLA,NL,1,1,0,6.0,1,1,0,0,0,1.000,0,-20,0,0,0,1.50,1.00,OF,galljo01
392,Sean Gallagher,21,CHC,NL,8,0,0,14.2,1,0,1,0,1,1.000,,,-1,-12,0,0.61,0.13,P,gallase01
