Rk,Name,Age,Tm,Lg,G,GS,CG,Inn,Ch,PO,A,E,DP,Fld%,Rtot,Rtot/yr,RF/9,RF/G,Pos Summary,Name-additional
219,Rocky Coppinger,24,BAL,AL,6,1,0,15.2,1,1,0,0,0,1.000,,,0.57,0.17,P,coppiro01
220,Alex Cora,22,LAD,NL,25,5,4,90.1,57,26,29,2,9,.965,1,9,5.48,2.20,SS-2B,coraal01
221,Joey Cora,33,TOT,AL,151,147,133,1268.2,573,243,310,20,76,.965,-5,-5,3.92,3.66,2B,corajo01
222,Wil Cordero,26,CHW,AL,93,90,79,765.1,786,713,66,7,78,.991,4,7,9.16,8.29,1B-OF,cordewi01
223,Francisco Cordova,26,PIT,NL,33,33,3,220.1,43,12,30,1,1,.977,,,1.72,1.27,P,cordofr01
224,Marty Cordova,28,MIN,AL,115,113,105,982.0,268,257,5,6,1,.978,-15,-18,2.40,2.28,OF,cordoma01
225,Bryan Corey,24,ARI,NL,3,0,0,4.0,1,0,1,0,0,1.000,,,2.25,0.33,P,coreybr01
226,Jim Corsi,36,BOS,AL,59,0,0,66.0,21,3,16,2,2,.905,,,2.59,0.32,P,corsiji01
227,Craig Counsell,27,FLA,NL,104,101,93,892.2,541,237,299,5,72,.991,5,7,5.40,5.15,2B,counscr01
228,Tim Crabtree,28,TEX,AL,64,0,0,85.1,13,4,8,1,2,.923,,,1.27,0.19,P,crabtti01
229,Rickey Cradle,25,SEA,AL,4,1,1,15.0,2,2,0,0,0,1.000,0,32,1.20,0.50,OF,cradlri01
230,Felipe Crespo,25,TOR,AL,53,27,21,295.1,88,67,17,4,3,.955,-1,-5,2.56,1.58,OF-2B-3B-1B,crespfe01
231,Rich Croushore,27,STL,NL,41,0,0,54.1,15,2,13,0,0,1.000,,,2.48,0.37,P,crousri01
232,Dean Crow,25,DET,AL,32,0,0,45.2,9,2,7,0,0,1.000,,,1.77,0.28,P,crowde01
233,Deivi Cruz,25,DET,AL,135,132,115,1163.1,652,196,445,11,100,.983,15,15,4.96,4.75,SS,cruzde01
234,José Cruz,24,TOR,AL,105,96,91,890.2,258,247,7,4,1,.984,-1,-1,2.57,2.42,OF,cruzjo02
235,Midre Cummings,26,BOS,AL,17,8,6,84.1,17,16,0,1,0,.941,-1,-16,1.71,0.94,OF,cummimi01
236,Will Cunnane,24,SDP,NL,3,0,0,3.0,1,0,1,0,0,1.000,,,3.00,0.33,P,cunnawi01
237,Chad Curtis,29,NYY,AL,148,121,116,1165.1,319,306,8,5,3,.984,8,9,2.43,2.12,OF,curtich01
238,Milt Cuyler,29,TEX,AL,3,1,1,16.0,5,5,0,0,0,1.000,0,0,2.81,1.67,OF,cuylemi01
239,Omar Daal,26,ARI,NL,33,23,3,162.2,40,6,33,1,2,.975,,,2.16,1.18,P,daalom01
240,Mark Dalesandro,30,TOR,AL,28,14,11,149.1,87,76,9,2,0,.977,-1,-6,5.12,2.93,C-3B-OF-1B,dalesma01
241,Johnny Damon,24,KCR,AL,158,151,138,1354.1,386,372,10,4,1,.990,-14,-12,2.54,2.42,OF,damonjo01
242,Vic Darensbourg,27,FLA,NL,59,0,0,71.0,7,1,6,0,0,1.000,,,0.89,0.12,P,darenvi01
243,Danny Darwin,42,SFG,NL,33,25,0,148.2,36,10,24,2,1,.944,,,2.06,1.03,P,darwida01
244,Brian Daubach,26,FLA,NL,4,3,2,24.0,24,23,1,0,4,1.000,0,0,9.00,6.00,1B,daubabr01
245,Ben Davis,21,SDP,NL,1,0,0,2.1,2,2,0,0,0,1.000,0,0,7.71,2.00,C,davisbe01
246,Eric Davis,36,BAL,AL,72,69,44,570.0,124,119,4,1,0,.992,-9,-19,1.94,1.71,OF,daviser01
247,Russ Davis,28,SEA,AL,140,136,121,1164.0,344,56,254,34,26,.901,-16,-16,2.40,2.21,3B-OF,davisru01
248,Valerio De Los Santos,25,MIL,NL,13,0,0,21.2,2,0,2,0,0,1.000,,,0.83,0.15,P,delosva01
249,Rick DeHart,28,MON,NL,26,0,0,28.0,13,7,6,0,0,1.000,,,4.18,0.50,P,deharri01
250,Mike DeJean,27,COL,NL,59,1,0,74.1,12,6,6,0,3,1.000,,,1.45,0.20,P,dejeami01
251,Carlos Delgado,26,TOR,AL,141,141,138,1256.2,1262,1165,87,10,110,.992,8,7,8.97,8.88,1B,delgaca01
252,Wilson Delgado,25,SFG,NL,6,1,1,17.1,9,3,6,0,2,1.000,-1,-42,4.67,1.50,SS,delgawi01
253,David Dellucci,24,ARI,NL,117,103,85,928.0,236,230,3,3,3,.987,-5,-6,2.26,1.99,OF,delluda01
254,Rich DeLucia,33,ANA,AL,61,0,0,71.2,6,0,6,0,0,1.000,,,0.75,0.10,P,delucri01
255,Ryan Dempster,21,FLA,NL,14,11,0,54.2,14,2,12,0,2,1.000,,,2.30,1.00,P,dempsry01
256,Mark DeRosa,23,ATL,NL,4,0,0,8.0,2,1,1,0,0,1.000,0,45,2.25,0.50,SS,derosma01
257,Delino DeShields,29,STL,NL,111,102,87,897.1,529,247,273,9,66,.983,-4,-5,5.22,4.64,2B-1B,deshide01
258,Elmer Dessens,27,PIT,NL,43,5,0,74.2,14,4,9,1,0,.929,,,1.57,0.30,P,desseel01
259,Mike Devereaux,35,LAD,NL,5,3,2,28.2,10,9,1,0,0,1.000,1,50,3.14,2.00,OF,devermi01
260,Alex Diaz,29,SFG,NL,21,10,7,100.2,30,28,2,0,0,1.000,2,20,2.68,1.43,OF,diazal01
261,Edwin Diaz,23,ARI,NL,3,2,2,20.0,16,7,8,1,2,.938,-2,-120,6.75,5.00,2B,diazed03
262,Einar Díaz,25,CLE,AL,17,14,12,130.2,113,101,9,3,0,.973,1,9,7.58,6.47,C,diazei01
263,Jason Dickson,25,ANA,AL,27,18,0,122.0,20,9,10,1,0,.950,,,1.40,0.70,P,dicksja01
264,Mike Difelice,29,TBD,AL,84,75,69,671.0,539,483,52,4,8,.993,5,9,7.18,6.37,C,difelmi01
265,Jerry Dipoto,30,COL,NL,68,0,0,71.1,10,3,7,0,2,1.000,,,1.26,0.15,P,dipotje01
266,Gary Disarcina,30,ANA,AL,157,155,148,1370.2,704,253,437,14,103,.980,8,7,4.53,4.39,SS,disarga01
267,Robert Dodd,25,PHI,NL,4,0,0,5.0,0,0,0,0,0,,,,0.00,0.00,P,doddro01
268,Jim Dougherty,30,OAK,AL,9,0,0,12.0,6,1,5,0,2,1.000,,,4.50,0.67,P,doughji01
269,Doug Drabek,35,BAL,AL,23,21,1,108.2,24,8,15,1,1,.958,,,1.90,1.00,P,drabedo01
270,Darren Dreifort,26,LAD,NL,32,26,1,180.0,64,18,42,4,4,.938,,,3.00,1.88,P,dreifda01
271,J.D. Drew,22,STL,NL,11,8,4,75.0,20,19,1,0,1,1.000,2,27,2.40,1.82,OF,drewj.01
272,Rob Ducey,33,SEA,AL,83,52,42,517.0,135,127,4,4,1,.970,6,13,2.28,1.58,OF,duceyro01
273,Shawon Dunston,35,TOT,ZZ,61,41,17,383.1,170,83,81,6,13,.965,-8,-23,3.85,2.48,2B-OF-SS,dunstsh01
274,Todd Dunwoody,23,FLA,NL,111,96,83,873.2,285,273,9,3,4,.989,11,15,2.90,2.54,OF,dunwoto01
275,Roberto Duran,25,DET,AL,18,0,0,15.1,3,1,2,0,0,1.000,,,1.76,0.17,P,duranro01
276,Ray Durham,26,CHW,AL,158,156,147,1357.1,738,282,438,18,128,.976,-11,-9,4.77,4.56,2B,durhara01
277,Mike Duvall,23,TBD,AL,3,0,0,4.0,3,2,1,0,0,1.000,,,6.75,1.00,P,duvalmi01
278,Jermaine Dye,24,KCR,AL,59,56,55,513.1,158,152,4,2,3,.987,6,14,2.74,2.64,OF,dyeje01
279,Radhames Dykhoff,23,BAL,AL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,dykhora01
280,Damion Easley,28,DET,AL,150,146,120,1300.1,804,312,480,12,112,.985,17,16,5.48,4.66,2B-SS,easleda01
281,Angel Echevarria,27,COL,NL,8,6,5,55.0,25,23,2,0,3,1.000,-2,-37,4.09,3.13,OF-1B,echevan01
282,Dennis Eckersley,43,BOS,AL,50,0,0,39.2,7,2,4,1,0,.857,,,1.36,0.12,P,eckerde01
283,Jim Edmonds,28,ANA,AL,153,150,143,1312.2,407,392,10,5,1,.988,-4,-4,2.76,2.63,OF,edmonji01
284,Brian Edmondson,25,TOT,NL,53,0,0,76.0,18,7,9,2,0,.889,,,1.89,0.30,P,edmonbr01
285,Dave Eiland,31,TBD,AL,1,1,0,2.2,0,0,0,0,0,,,,0.00,0.00,P,eilanda01
286,Jim Eisenreich,39,TOT,NL,49,32,19,288.0,123,115,5,3,12,.976,-2,-8,3.75,2.35,OF-1B,eisenji01
287,Scott Elarton,22,HOU,NL,28,2,0,57.0,8,4,4,0,1,1.000,,,1.26,0.29,P,elartsc01
288,Cal Eldred,30,MIL,NL,23,23,0,133.0,23,9,12,2,4,.913,,,1.42,0.91,P,eldreca01
289,Kevin Elster,33,TEX,AL,84,84,78,734.2,373,107,257,9,49,.976,-1,-1,4.46,4.33,SS,elsteke01
290,Alan Embree,28,TOT,NL,55,0,0,53.2,8,3,5,0,1,1.000,,,1.34,0.15,P,embreal01
291,Juan Encarnacion,22,DET,AL,39,39,36,349.1,65,60,4,1,1,.985,-4,-14,1.65,1.64,OF,encarju01
292,Todd Erdos,24,NYY,AL,2,0,0,2.0,0,0,0,0,0,,,,0.00,0.00,P,erdosto01
293,Scott Erickson,30,BAL,AL,36,36,11,251.1,77,23,51,3,5,.961,,,2.65,2.06,P,ericksc01
294,Darin Erstad,24,ANA,AL,127,125,102,1103.0,626,580,43,3,48,.995,-3,-3,5.08,4.39,OF-1B,erstada01
295,Kelvim Escobar,22,TOR,AL,22,10,0,79.2,6,2,4,0,0,1.000,,,0.68,0.27,P,escobke01
296,Bobby Estalella,23,PHI,NL,47,44,42,393.2,337,321,12,4,0,.988,-9,-27,7.61,7.09,C,estalbo02
297,Shawn Estes,25,SFG,NL,25,25,1,149.1,35,6,27,2,0,.943,,,1.99,1.32,P,estessh01
298,Tony Eusebio,31,HOU,NL,54,45,38,409.0,374,352,19,3,2,.992,-1,-3,8.16,6.87,C,eusebto01
299,Bart Evans,27,KCR,AL,8,0,0,9.0,2,1,1,0,0,1.000,,,2.00,0.25,P,evansba02
300,Tom Evans,23,TOR,AL,7,2,2,32.2,9,5,3,1,0,.889,0,-7,2.20,1.14,3B,evansto01
301,Carl Everett,27,HOU,NL,123,113,103,1047.0,312,296,12,4,3,.987,4,5,2.65,2.50,OF,evereca01
302,Bryan Eversgerd,29,STL,NL,8,0,0,6.0,3,2,1,0,0,1.000,,,4.50,0.38,P,eversbr01
303,Scott Eyre,26,CHW,AL,33,17,0,107.0,19,1,17,1,3,.947,,,1.51,0.55,P,eyresc01
304,Jorge Fabregas,28,TOT,NL,53,46,37,397.1,329,290,36,3,4,.991,5,15,7.38,6.15,C,fabrejo01
305,Sal Fasano,26,KCR,AL,74,68,55,592.1,464,437,25,2,7,.996,1,2,7.02,6.08,C-1B-3B,fasansa01
306,Jeff Fassero,35,SEA,AL,32,32,7,224.2,44,11,31,2,0,.955,,,1.68,1.31,P,fasseje01
307,Carlos Febles,22,KCR,AL,11,6,6,64.0,34,16,18,0,2,1.000,0,-8,4.78,3.09,2B,febleca01
308,Tony Fernandez,36,TOR,AL,135,133,110,1145.1,468,160,295,13,46,.972,-8,-8,3.58,3.35,2B-3B,fernato01
309,Mike Fetters,33,TOT,AL,60,0,0,58.2,19,2,15,2,1,.895,,,2.61,0.28,P,fettemi01
310,Robert Fick,24,DET,AL,4,4,2,31.1,29,27,1,1,0,.966,0,0,8.04,7.00,C-1B,fickro01
311,Cecil Fielder,34,TOT,AL,75,74,58,633.1,606,562,41,3,61,.995,-10,-18,8.57,8.04,1B,fieldce01
312,Mike Figga,27,NYY,AL,1,1,1,9.0,4,3,1,0,0,1.000,0,0,4.00,4.00,C,figgami01
313,Chuck Finley,35,ANA,AL,34,34,1,223.1,40,13,24,3,4,.925,,,1.49,1.09,P,finlech01
314,Steve Finley,33,SDP,NL,157,146,145,1335.1,370,351,12,7,6,.981,-17,-15,2.45,2.31,OF,finlest01
315,John Flaherty,30,TBD,AL,91,86,78,763.0,591,542,45,4,2,.993,6,9,6.92,6.45,C,flahejo01
316,Darrin Fletcher,31,TOR,AL,121,114,82,971.1,891,832,51,8,1,.991,-1,-1,8.18,7.30,C,fletcda01
317,Bryce Florie,28,DET,AL,42,16,0,133.0,39,14,22,3,5,.923,,,2.44,0.86,P,floribr01
318,Cliff Floyd,25,FLA,NL,146,145,128,1270.2,268,251,10,7,1,.974,-2,-2,1.85,1.79,OF,floydcl01
319,Joe Fontenot,21,FLA,NL,8,8,0,42.2,13,4,9,0,1,1.000,,,2.74,1.63,P,fontejo01
320,P.J. Forbes,30,BAL,AL,8,1,1,24.0,15,6,9,0,2,1.000,0,20,5.63,1.67,2B-SS-3B,forbep.01
321,Ben Ford,22,ARI,NL,8,0,0,10.0,2,0,1,1,0,.500,,,0.90,0.13,P,fordbe01
322,Tom Fordham,24,CHW,AL,29,5,0,48.0,14,3,11,0,0,1.000,,,2.63,0.48,P,fordhto01
323,Brook Fordyce,28,CIN,NL,54,44,29,367.0,315,288,20,7,3,.978,2,7,7.55,5.70,C,fordybr01
324,Tony Fossas,40,TOT,ZZ,41,0,0,22.2,6,3,3,0,0,1.000,,,2.38,0.15,P,fossato01
325,Kevin Foster,29,CHC,NL,3,0,0,3.1,0,0,0,0,0,,,,0.00,0.00,P,fosteke01
326,Keith Foulke,25,CHW,AL,54,0,0,65.1,11,1,8,2,0,.818,,,1.24,0.17,P,foulkke01
327,Andy Fox,27,ARI,NL,128,122,77,1047.1,490,307,175,8,34,.984,3,3,4.14,3.30,2B-OF-3B-1B,foxan01
328,Chad Fox,27,MIL,NL,49,0,0,57.0,8,3,5,0,0,1.000,,,1.26,0.16,P,foxch02
329,John Franco,37,NYM,NL,61,0,0,64.2,20,4,16,0,2,1.000,,,2.78,0.33,P,francjo01
330,Matt Franco,28,NYM,NL,36,25,13,232.1,108,84,23,1,5,.991,1,5,4.14,2.89,3B-OF-1B,francma01
331,Mike Frank,24,CIN,NL,28,20,16,201.2,61,60,1,0,0,1.000,1,8,2.72,2.18,OF,frankmi02
332,John Frascatore,28,STL,NL,69,0,0,95.2,24,11,11,2,1,.917,,,2.07,0.32,P,frascjo01
333,Lou Frazier,33,CHW,AL,3,1,1,14.2,5,5,0,0,0,1.000,1,82,3.07,1.67,OF,frazilo01
334,Hanley Frias,24,ARI,NL,7,3,2,32.1,19,9,10,0,2,1.000,0,-11,5.29,2.71,2B-SS-3B,friasha01
335,Travis Fryman,29,CLE,AL,144,143,128,1275.2,356,101,242,13,23,.963,-4,-4,2.42,2.33,3B-SS,frymatr01
336,Brad Fullmer,23,MON,NL,137,135,78,1083.0,1166,1070,79,17,81,.985,-3,-4,9.55,8.39,1B,fullmbr01
337,Chris Fussell,22,BAL,AL,3,2,0,9.2,3,1,2,0,1,1.000,,,2.79,1.00,P,fussech01
338,Gary Gaetti,39,TOT,NL,122,113,94,985.1,312,86,221,5,19,.984,1,2,2.80,2.46,3B-1B-OF-2B-P,gaettga01
339,Eddie Gaillard,27,TBD,AL,6,0,0,7.2,1,0,1,0,0,1.000,,,1.17,0.17,P,gailled01
340,Steve Gajkowski,28,SEA,AL,9,0,0,8.2,0,0,0,0,0,,,,0.00,0.00,P,gajkost01
341,Andres Galarraga,37,ATL,NL,149,149,133,1279.2,1310,1218,81,11,114,.992,-5,-5,9.14,8.72,1B,galaran01
342,Ron Gant,33,STL,NL,104,101,61,819.0,171,162,4,5,0,.971,1,1,1.82,1.60,OF,gantro01
343,Rich Garces,27,BOS,AL,30,0,0,46.0,7,2,5,0,0,1.000,,,1.37,0.23,P,garceri01
344,Carlos Garcia,30,ANA,AL,16,10,9,95.2,58,24,33,1,9,.983,-1,-15,5.36,3.56,2B-SS,garcica01
345,Freddy Garcia,25,PIT,NL,51,48,42,417.1,165,53,104,8,11,.952,-5,-13,3.39,3.08,3B-1B,garcifr01
346,Guillermo Garcia,26,CIN,NL,11,9,6,82.2,81,74,6,1,1,.988,1,15,8.71,7.27,C,garcigu01
347,Karim Garcia,22,ARI,NL,103,84,68,763.2,202,191,6,5,1,.975,-3,-5,2.32,1.91,OF,garcika01
348,Nomar Garciaparra,24,BOS,AL,143,143,139,1255.1,655,228,402,25,68,.962,11,10,4.52,4.41,SS,garcino01
349,Mark Gardner,36,SFG,NL,33,33,4,212.0,47,14,33,0,2,1.000,,,2.00,1.42,P,gardnma01
350,Brent Gates,28,MIN,AL,98,80,75,743.1,251,85,157,9,14,.964,-4,-6,2.93,2.42,3B-2B-SS-1B,gatesbr01
351,Jason Giambi,27,OAK,AL,146,146,112,1237.0,1342,1255,73,14,120,.990,-9,-9,9.66,9.10,1B,giambja01
352,Jeremy Giambi,23,KCR,AL,9,9,7,76.0,15,14,1,0,0,1.000,0,-3,1.78,1.67,OF,giambje01
353,Derrick Gibson,23,COL,NL,7,6,5,49.2,14,11,2,1,0,.929,1,24,2.36,1.86,OF,gibsode01
354,Shawn Gilbert,33,TOT,NL,3,0,0,5.0,1,1,0,0,0,1.000,0,-48,1.80,0.33,2B-3B,gilbesh01
355,Brian Giles,27,CLE,AL,101,90,85,844.0,225,213,7,5,1,.978,18,26,2.35,2.18,OF,gilesbr02
356,Bernard Gilkey,31,TOT,NL,104,93,77,831.2,184,170,12,2,1,.989,1,1,1.97,1.75,OF,gilkebe01
357,Ed Giovanola,29,SDP,NL,71,31,27,344.1,181,56,122,3,14,.983,2,8,4.65,2.41,2B-3B-SS,giovaed01
358,Charles Gipson,25,SEA,AL,40,8,2,145.0,47,40,5,2,1,.957,-1,-12,2.79,1.13,OF-3B,gipsoch01
359,Joe Girardi,33,NYY,AL,78,76,62,655.2,582,541,38,3,5,.995,0,0,7.95,7.42,C,girarjo01
360,Doug Glanville,27,PHI,NL,158,155,150,1398.0,376,360,14,2,3,.995,8,7,2.41,2.37,OF,glanvdo01
361,Keith Glauber,26,CIN,NL,3,0,0,7.2,0,0,0,0,0,,,,0.00,0.00,P,glaubke01
362,Troy Glaus,21,ANA,AL,48,45,42,402.0,119,27,85,7,7,.941,-3,-7,2.51,2.33,3B,glaustr01
363,Tom Glavine,32,ATL,NL,33,33,4,229.1,62,11,50,1,3,.984,,,2.39,1.85,P,glavito02
364,Wayne Gomes,25,PHI,NL,71,0,0,93.1,20,13,6,1,0,.950,,,1.83,0.27,P,gomeswa01
365,Chris Gomez,27,SDP,NL,143,136,122,1191.1,589,180,397,12,93,.980,-4,-4,4.36,4.03,SS,gomezch02
366,Alex Gonzalez,25,TOR,AL,158,157,153,1398.1,703,259,427,17,98,.976,0,0,4.42,4.34,SS,gonzaal01
367,Alex Gonzalez,21,FLA,NL,25,23,21,209.1,89,29,58,2,17,.978,-2,-9,3.74,3.48,SS,gonzaal02
368,Gabe Gonzalez,26,FLA,NL,3,0,0,1.0,1,0,1,0,0,1.000,,,9.00,0.33,P,gonzaga02
369,Geremi Gonzalez,23,CHC,NL,20,20,1,110.0,20,6,13,1,0,.950,,,1.55,0.95,P,gonzaje01
370,Juan Gonzalez,28,TEX,AL,116,115,103,1007.0,225,213,8,4,2,.982,-2,-3,1.98,1.91,OF,gonzaju03
371,Lariel Gonzalez,22,COL,NL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,gonzala02
372,Luis Gonzalez,30,DET,AL,132,131,118,1147.0,243,232,8,3,0,.988,1,1,1.88,1.82,OF,gonzalu01
373,Dwight Gooden,33,CLE,AL,23,23,0,134.0,24,6,18,0,1,1.000,,,1.61,1.04,P,goodedw01
374,Curtis Goodwin,25,COL,NL,91,33,27,387.0,121,118,1,2,0,.983,2,5,2.77,1.31,OF,goodwcu01
375,Tom Goodwin,29,TEX,AL,150,129,116,1149.1,378,370,5,3,2,.992,2,2,2.94,2.50,OF,goodwto01
376,Tom Gordon,30,BOS,AL,73,0,0,79.1,8,7,1,0,0,1.000,,,0.91,0.11,P,gordoto01
377,Rick Gorecki,24,TBD,AL,3,3,0,16.2,2,0,2,0,0,1.000,,,1.08,0.67,P,gorecri01
378,Mark Grace,34,CHC,NL,156,154,148,1390.1,1409,1279,122,8,82,.994,-3,-3,9.07,8.98,1B,gracema01
379,Mike Grace,28,PHI,NL,21,15,0,90.1,12,1,11,0,0,1.000,,,1.20,0.57,P,gracemi02
380,Tony Graffanino,26,ATL,NL,95,67,55,635.2,377,139,227,11,41,.971,5,10,5.18,3.81,2B-SS-3B,graffto01
381,Danny Graves,24,CIN,NL,62,0,0,81.1,24,7,15,2,0,.917,,,2.43,0.35,P,graveda01
382,Craig Grebeck,33,TOR,AL,101,83,78,786.0,431,151,269,11,41,.974,4,6,4.81,4.16,2B-SS-3B,grebecr01
383,Shawn Green,25,TOR,AL,157,147,143,1347.1,332,311,14,7,4,.979,1,1,2.17,2.07,OF,greensh01
384,Tyler Green,28,PHI,NL,27,27,0,159.1,32,12,16,4,1,.875,,,1.58,1.04,P,greenty01
385,Charlie Greene,27,BAL,AL,13,6,5,59.2,62,58,4,0,0,1.000,0,0,9.35,4.77,C,greench02
386,Todd Greene,27,ANA,AL,15,13,1,95.1,29,28,1,0,2,1.000,-6,-73,2.74,1.93,OF-1B,greento02
387,Willie Greene,26,TOT,MLB,116,103,80,911.0,254,107,133,14,21,.945,5,6,2.37,2.00,3B-OF-SS,greenwi01
388,Rusty Greer,29,TEX,AL,154,151,140,1327.1,313,304,6,3,0,.990,1,1,2.10,2.01,OF,greerru01
389,Seth Greisinger,22,DET,AL,21,21,0,130.0,20,3,15,2,0,.900,,,1.25,0.86,P,greisse01
390,Ben Grieve,22,OAK,AL,151,150,127,1280.2,271,262,7,2,0,.993,-21,-19,1.89,1.78,OF,grievbe01
391,Ken Griffey Jr.,28,SEA,AL,158,158,138,1350.2,425,409,11,5,3,.988,-3,-3,2.80,2.64,OF-1B,griffke02
392,Marquis Grissom,31,MIL,NL,137,133,117,1170.1,328,317,8,3,3,.991,6,6,2.50,2.37,OF,grissma02
393,Buddy Groom,32,OAK,AL,75,0,0,57.1,7,1,6,0,0,1.000,,,1.10,0.09,P,groombu01
394,Mark Grudzielanek,28,TOT,NL,156,156,138,1336.2,718,230,455,33,90,.954,-20,-18,4.61,4.39,SS,grudzma01
395,Mike Grzanich,25,HOU,NL,1,0,0,1.0,0,0,0,0,0,,,,0.00,0.00,P,grzanmi01
396,Eddie Guardado,27,MIN,AL,79,0,0,65.2,11,6,5,0,0,1.000,,,1.51,0.14,P,guarded01
397,Vladimir Guerrero,23,MON,NL,157,157,148,1361.0,349,323,9,17,3,.951,17,15,2.20,2.11,OF,guerrvl01
398,Wilton Guerrero,23,TOT,NL,103,91,73,790.0,408,174,221,13,47,.968,-6,-9,4.50,3.76,2B-SS-OF,guerrwi01
399,Giomar Guevara,25,SEA,AL,10,3,2,44.1,21,8,13,0,3,1.000,0,0,4.26,2.10,2B-SS,guevagi01
400,Carlos Guillen,22,SEA,AL,10,10,9,81.0,44,15,29,0,5,1.000,2,36,4.89,4.40,2B,guillca01
401,Jose Guillen,22,PIT,NL,151,146,131,1272.1,309,283,16,10,4,.968,-2,-2,2.12,1.98,OF,guilljo01
402,Ozzie Guillen,34,TOT,MLB,81,63,59,601.0,284,100,177,7,27,.975,1,3,4.15,3.38,SS-3B-2B-1B,guilloz01
403,Eric Gunderson,32,TEX,AL,68,1,0,67.2,16,6,10,0,0,1.000,,,2.13,0.24,P,gundeer01
404,Mark Guthrie,32,LAD,NL,53,0,0,54.0,13,3,9,1,0,.923,,,2.00,0.23,P,guthrma01
405,Ricky Gutierrez,28,HOU,NL,141,129,106,1147.2,634,215,404,15,82,.976,-17,-18,4.85,4.39,SS,gutieri01
406,Juan Guzman,31,TOT,AL,33,33,2,211.0,35,11,20,4,2,.886,,,1.32,0.94,P,guzmaju01
407,Tony Gwynn,38,SDP,NL,116,115,60,902.0,148,142,5,1,0,.993,-17,-22,1.47,1.27,OF,gwynnto01
408,Jerry Hairston,22,BAL,AL,4,2,1,16.0,8,4,2,2,1,.750,0,-15,3.38,1.50,2B,hairsje02
409,John Halama,26,HOU,NL,6,6,0,32.1,7,2,5,0,0,1.000,,,1.95,1.17,P,halamjo01
410,Darren Hall,33,LAD,NL,11,0,0,11.1,3,3,0,0,0,1.000,,,2.38,0.27,P,hallda01
411,Roy Halladay,21,TOR,AL,2,2,1,14.0,3,1,2,0,0,1.000,,,1.93,1.50,P,hallaro01
412,Shane Halter,28,KCR,AL,84,53,42,525.2,279,92,177,10,29,.964,7,15,4.61,2.96,SS-OF-3B-2B-P-1B,haltesh01
413,Bob Hamelin,30,MIL,NL,51,21,13,247.2,239,230,7,2,22,.992,-5,-26,8.61,4.65,1B,hamelbo01
414,Darryl Hamilton,33,TOT,NL,144,136,123,1222.1,303,297,5,1,1,.997,9,9,2.22,2.10,OF,hamilda02
415,Joey Hamilton,27,SDP,NL,34,34,0,217.1,48,15,30,3,3,.938,,,1.86,1.32,P,hamiljo02
416,Chris Hammond,32,FLA,NL,3,3,0,13.2,0,0,0,0,0,,,,0.00,0.00,P,hammoch01
417,Jeffrey Hammonds,27,TOT,ZZ,78,70,55,601.2,166,158,5,3,2,.982,0,0,2.44,2.09,OF,hammoje01
418,Mike Hampton,25,HOU,NL,32,32,1,211.2,64,11,49,4,7,.938,,,2.55,1.88,P,hamptmi01
419,Chris Haney,29,TOT,ZZ,38,12,0,102.1,25,3,22,0,3,1.000,,,2.20,0.66,P,haneych01
420,Todd Haney,32,NYM,NL,2,0,0,4.0,0,0,0,0,0,,-1,-150,0.00,0.00,OF-2B,haneyto01
421,Jed Hansen,25,KCR,AL,2,0,0,5.0,1,1,0,0,0,1.000,0,-96,1.80,0.50,2B,hanseje01
422,Erik Hanson,33,TOR,AL,11,8,0,49.0,15,8,7,0,1,1.000,,,2.76,1.36,P,hansoer01
423,Jason Hardtke,26,CHC,NL,7,0,0,15.1,3,0,3,0,0,1.000,0,-16,1.76,0.38,3B-OF,hardtja01
424,Pete Harnisch,31,CIN,NL,32,32,2,209.0,38,20,18,0,4,1.000,,,1.64,1.19,P,harnipe01
425,Denny Harriger,28,DET,AL,4,2,0,12.0,2,1,1,0,0,1.000,,,1.50,0.50,P,harride01
426,Lenny Harris,33,TOT,NL,105,55,22,556.2,142,121,16,5,1,.965,2,4,2.21,1.23,OF-3B-2B-1B-P,harrile01
427,Pep Harris,25,ANA,AL,49,0,0,60.0,19,4,13,2,1,.895,,,2.55,0.35,P,harripe01
428,Reggie Harris,29,HOU,NL,6,0,0,6.0,1,1,0,0,0,1.000,,,1.50,0.17,P,harrire01
429,Dean Hartgraves,31,SFG,NL,5,0,0,5.2,0,0,0,0,0,,,,0.00,0.00,P,hartgde01
430,Shigetoshi Hasegawa,29,ANA,AL,61,0,0,97.1,19,3,16,0,2,1.000,,,1.76,0.31,P,hasegsh01
431,Bill Haselman,32,TEX,AL,36,25,23,234.0,185,176,8,1,0,.995,-3,-15,7.08,5.11,C,haselbi01
432,Chris Hatcher,29,KCR,AL,5,4,4,38.0,7,7,0,0,0,1.000,1,38,1.66,1.40,OF,hatchch01
433,Scott Hatteberg,28,BOS,AL,108,105,85,904.0,730,664,61,5,7,.993,-2,-3,7.22,6.71,C,hattesc01
434,LaTroy Hawkins,25,MIN,AL,33,33,0,190.1,46,17,29,0,5,1.000,,,2.18,1.39,P,hawkila01
435,Charlie Hayes,33,SFG,NL,89,76,47,675.1,473,369,101,3,43,.994,0,0,6.26,5.16,3B-1B,hayesch01
436,Jimmy Haynes,25,OAK,AL,33,33,1,194.1,31,11,19,1,1,.968,,,1.39,0.91,P,hayneji01
